telemetry_id,satellite_id,timestamp,temperature_c,power_usage_w,signal_strength_dbm,data_rate_mbps,storage_utilization_pct,voltage_v,solar_flux_w_m2,operational_status,is_anomaly,year
TLM-0017951,SAT-0013388,1992-12-25,79.3,3674.9,-142.2,736.6,99.8,27.25,1316.2,Anomaly,True,1992
TLM-0017952,SAT-0028789,2014-01-24,33.2,2049.0,-96.9,142.6,52.8,28.57,1365.7,Retired,False,2014
TLM-0017953,SAT-0084618,2009-09-14,36.6,2008.2,-70.9,868.4,70.1,28.18,1354.0,Nominal,False,2009
TLM-0017954,SAT-0088086,2010-06-15,43.1,660.5,-87.7,73.7,22.7,28.48,1280.6,Retired,False,2010
TLM-0017955,SAT-0007375,1981-01-11,33.6,1350.2,-66.9,611.0,52.2,27.81,1350.4,Partially Operational,False,1981
TLM-0017956,SAT-0078241,2012-01-18,42.2,1853.2,-72.8,722.4,57.8,28.29,1356.3,Nominal,False,2012
TLM-0017957,SAT-0089894,2000-12-10,20.1,445.7,-101.5,1175.6,27.3,28.15,1378.0,Nominal,False,2000
TLM-0017958,SAT-0060166,1981-02-16,18.7,960.5,-66.3,774.0,70.0,28.12,1336.7,Nominal,False,1981
TLM-0017959,SAT-0040784,1999-05-15,29.9,974.0,-79.0,780.1,54.5,28.4,1383.7,Nominal,False,1999
TLM-0017960,SAT-0045428,2002-11-16,34.3,1081.0,-68.7,239.9,65.5,28.3,1352.4,Nominal,False,2002
TLM-0017961,SAT-0038777,2023-11-03,40.0,2219.7,-67.3,776.8,80.7,28.27,1364.4,Retired,False,2023
TLM-0017962,SAT-0015531,2000-11-23,41.8,2183.9,-82.3,126.7,79.2,27.83,1304.4,Retired,False,2000
TLM-0017963,SAT-0006886,2015-05-25,34.9,577.0,-102.7,287.9,71.9,28.28,1361.4,Nominal,False,2015
TLM-0017964,SAT-0071998,2020-06-06,41.2,1783.8,-88.0,459.7,71.0,28.35,1375.4,Retired,False,2020
TLM-0017965,SAT-0019628,2013-09-15,32.6,1061.6,-79.7,275.7,37.0,28.41,1394.7,Nominal,False,2013
TLM-0017966,SAT-0073294,1995-12-22,39.0,858.2,-90.3,318.2,52.9,27.92,1287.5,Nominal,False,1995
TLM-0017967,SAT-0035311,1997-08-12,19.8,1567.3,-73.9,227.3,77.1,28.47,1369.9,Nominal,False,1997
TLM-0017968,SAT-0019759,2020-10-05,22.1,481.5,-69.4,1141.1,65.3,28.47,1409.0,Nominal,False,2020
TLM-0017969,SAT-0092528,2001-03-17,27.8,1853.9,-103.4,914.9,33.5,27.82,1391.5,Retired,False,2001
TLM-0017970,SAT-0089413,2013-10-01,31.9,540.4,-69.5,72.8,83.6,28.4,1335.6,Nominal,False,2013
TLM-0017971,SAT-0073753,1985-10-01,26.0,1801.1,-83.3,1170.1,27.5,28.37,1321.6,Retired,False,1985
TLM-0017972,SAT-0073802,1998-09-05,37.9,1310.7,-84.9,1197.0,30.0,27.86,1343.0,Nominal,False,1998
TLM-0017973,SAT-0039440,1986-07-06,23.7,1301.5,-94.8,1106.6,61.1,28.3,1360.5,Retired,False,1986
TLM-0017974,SAT-0048627,1993-01-24,20.0,1869.7,-87.2,66.6,62.6,28.53,1297.8,Nominal,False,1993
TLM-0017975,SAT-0024832,2007-11-04,18.8,1419.1,-107.3,1233.9,55.0,28.43,1418.3,Nominal,False,2007
TLM-0017976,SAT-0047149,2021-03-16,44.6,630.3,-74.7,896.6,46.8,28.5,1333.2,Retired,False,2021
TLM-0017977,SAT-0090752,2024-11-24,37.6,1855.3,-77.8,1041.4,61.6,28.31,1299.8,Retired,False,2024
TLM-0017978,SAT-0025938,1998-11-25,44.6,889.4,-72.8,895.6,56.7,28.58,1407.1,Nominal,False,1998
TLM-0017979,SAT-0051548,1971-01-07,30.8,1658.0,-74.8,164.6,36.5,27.82,1418.7,Partially Operational,False,1971
TLM-0017980,SAT-0061551,1999-04-22,39.9,1620.3,-68.6,884.5,24.2,28.46,1326.9,Retired,False,1999
TLM-0017981,SAT-0017610,1974-04-10,16.2,766.8,-105.3,902.5,81.9,28.29,1376.5,Nominal,False,1974
TLM-0017982,SAT-0060139,2022-07-21,28.4,1770.9,-101.8,598.8,77.4,28.35,1403.5,Retired,False,2022
TLM-0017983,SAT-0038123,2014-02-09,22.5,1837.8,-85.2,766.5,81.5,28.51,1354.2,Retired,False,2014
TLM-0017984,SAT-0033762,2013-01-14,17.4,1404.4,-67.4,360.2,75.0,28.13,1399.1,Retired,False,2013
TLM-0017985,SAT-0022985,2016-08-13,18.8,2300.8,-72.7,890.9,68.9,28.31,1401.4,Retired,False,2016
TLM-0017986,SAT-0015083,1994-02-17,16.7,873.3,-96.8,739.5,58.2,28.02,1337.4,Nominal,False,1994
TLM-0017987,SAT-0013966,1960-01-22,16.3,1284.3,-103.9,1198.5,35.6,28.46,1417.7,Retired,False,1960
TLM-0017988,SAT-0085704,2012-01-01,76.8,2358.2,-105.4,1052.9,99.8,28.0,1345.3,Anomaly,True,2012
TLM-0017989,SAT-0066732,2006-06-10,35.8,937.9,-75.5,921.3,80.4,28.56,1410.9,Nominal,False,2006
TLM-0017990,SAT-0061624,2000-08-02,41.9,2059.8,-74.4,1000.5,29.2,28.31,1299.5,Retired,False,2000
TLM-0017991,SAT-0056735,2007-07-23,16.8,791.4,-79.2,822.1,52.2,28.57,1392.7,Partially Operational,False,2007
TLM-0017992,SAT-0073632,1996-04-10,17.8,853.4,-88.5,196.8,34.0,27.99,1334.6,Nominal,False,1996
TLM-0017993,SAT-0041368,1984-02-18,20.8,1220.5,-68.5,223.5,59.4,28.46,1378.4,Nominal,False,1984
TLM-0017994,SAT-0047680,2001-10-20,38.4,1982.5,-85.6,460.7,53.0,28.02,1348.1,Failed,False,2001
TLM-0017995,SAT-0064229,2018-05-07,31.2,1660.8,-84.8,1238.6,73.8,28.31,1304.9,Nominal,False,2018
TLM-0017996,SAT-0025921,2009-12-28,33.2,1127.8,-68.9,301.5,79.0,28.24,1365.8,Retired,False,2009
TLM-0017997,SAT-0002677,2009-07-11,22.6,1380.0,-99.1,975.6,79.9,28.51,1390.4,Retired,False,2009
TLM-0017998,SAT-0029713,1980-02-28,41.8,819.5,-102.3,500.6,65.3,28.57,1284.9,Nominal,False,1980
TLM-0017999,SAT-0054688,2012-08-20,18.1,868.1,-101.8,774.9,27.7,27.86,1354.1,Nominal,False,2012
TLM-0018000,SAT-0050807,1997-03-08,19.9,749.3,-81.3,587.3,25.5,28.56,1298.4,Nominal,False,1997
TLM-0018001,SAT-0072186,1964-11-25,34.1,1353.9,-79.9,441.1,52.0,28.06,1382.6,Failed,False,1964
TLM-0018002,SAT-0016842,2006-10-27,21.2,991.7,-67.0,801.0,24.4,28.56,1412.7,Nominal,False,2006
TLM-0018003,SAT-0088567,2014-03-25,17.9,629.6,-96.7,438.5,73.9,28.5,1305.7,Nominal,False,2014
TLM-0018004,SAT-0093279,1966-01-25,30.0,1506.6,-77.1,204.9,83.1,27.92,1320.0,Nominal,False,1966
TLM-0018005,SAT-0067230,2013-11-04,17.0,685.0,-70.5,544.1,65.2,28.08,1407.8,Nominal,False,2013
TLM-0018006,SAT-0077843,2014-10-12,44.1,938.1,-82.0,998.8,46.0,28.29,1395.9,Retired,False,2014
TLM-0018007,SAT-0075185,1999-07-17,30.6,2004.0,-97.7,804.3,63.7,27.93,1387.6,Nominal,False,1999
TLM-0018008,SAT-0087304,2010-04-28,31.9,381.8,-73.7,985.7,73.2,27.93,1330.8,Failed,False,2010
TLM-0018009,SAT-0084282,2004-02-02,81.2,1343.7,-131.4,702.7,87.2,24.52,1285.1,Anomaly,True,2004
TLM-0018010,SAT-0057598,2021-05-06,43.2,1090.9,-87.1,825.7,53.5,28.05,1397.4,Nominal,False,2021
TLM-0018011,SAT-0032371,2011-07-13,34.8,1162.3,-99.3,1012.0,68.3,27.88,1300.8,Nominal,False,2011
TLM-0018012,SAT-0078410,1994-11-26,34.0,2053.5,-87.7,952.1,81.6,28.32,1333.5,Nominal,False,1994
TLM-0018013,SAT-0030695,2004-10-23,19.7,918.9,-82.5,461.1,52.3,28.24,1329.7,Nominal,False,2004
TLM-0018014,SAT-0091675,2008-04-02,19.2,351.1,-90.5,415.1,81.0,28.29,1300.3,In Testing,False,2008
TLM-0018015,SAT-0035475,2015-07-07,25.4,2012.2,-68.0,707.8,65.6,28.17,1327.9,Nominal,False,2015
TLM-0018016,SAT-0093477,2017-01-28,39.4,1671.2,-67.0,1155.8,25.3,28.25,1372.0,Nominal,False,2017
TLM-0018017,SAT-0055902,1995-11-12,75.5,3481.6,-94.3,134.3,84.9,27.92,1408.1,Anomaly,True,1995
TLM-0018018,SAT-0090935,2012-07-16,23.7,1978.4,-83.8,807.7,37.4,27.86,1315.4,Nominal,False,2012
TLM-0018019,SAT-0044537,1990-10-02,22.7,956.5,-86.2,716.5,61.9,28.03,1289.6,Nominal,False,1990
TLM-0018020,SAT-0017098,1979-06-05,39.9,536.9,-67.9,696.3,33.6,28.58,1314.0,Retired,False,1979
TLM-0018021,SAT-0022148,1981-02-01,35.3,787.9,-102.4,87.9,35.0,27.81,1400.5,Retired,False,1981
TLM-0018022,SAT-0038328,1979-05-26,22.8,1636.9,-79.9,843.0,76.3,27.97,1348.5,Partially Operational,False,1979
TLM-0018023,SAT-0090716,2018-04-10,40.6,2158.0,-65.5,278.7,39.5,28.08,1334.3,Nominal,False,2018
TLM-0018024,SAT-0085177,1990-05-04,19.7,650.7,-79.0,989.6,57.6,27.93,1300.3,Nominal,False,1990
TLM-0018025,SAT-0092881,2010-03-17,16.6,401.5,-75.2,481.5,41.6,28.37,1403.2,Failed,False,2010
TLM-0018026,SAT-0066451,1998-05-01,22.2,2019.0,-86.8,1030.0,58.2,28.3,1285.0,Partially Operational,False,1998
TLM-0018027,SAT-0071335,1993-03-09,43.6,1687.3,-73.5,963.3,41.3,27.96,1291.5,Partially Operational,False,1993
TLM-0018028,SAT-0037870,2023-08-06,32.2,972.6,-106.3,1159.3,58.0,28.24,1354.6,Nominal,False,2023
TLM-0018029,SAT-0076252,1998-04-04,16.4,1454.5,-109.6,875.1,34.3,28.46,1344.2,Retired,False,1998
TLM-0018030,SAT-0072388,2014-09-22,43.2,1474.6,-102.0,1237.5,50.9,27.89,1390.4,Failed,False,2014
TLM-0018031,SAT-0027681,1982-08-26,40.9,646.0,-101.8,391.7,35.4,28.33,1413.9,Nominal,False,1982
TLM-0018032,SAT-0054176,1998-11-23,25.3,2298.3,-66.8,604.6,37.4,28.37,1377.0,Retired,False,1998
TLM-0018033,SAT-0092000,1991-02-28,31.8,870.8,-92.2,285.3,66.7,28.3,1358.4,Failed,False,1991
TLM-0018034,SAT-0014771,1990-08-26,23.9,2113.9,-94.7,699.9,65.8,28.34,1324.1,Partially Operational,False,1990
TLM-0018035,SAT-0007249,2016-06-26,18.4,1924.8,-80.0,1101.5,54.8,28.09,1403.6,Nominal,False,2016
TLM-0018036,SAT-0069737,2006-04-23,41.3,369.0,-75.6,55.7,58.2,28.1,1361.9,Nominal,False,2006
TLM-0018037,SAT-0067511,1992-10-26,24.3,617.3,-67.7,306.1,83.6,27.84,1349.3,Retired,False,1992
TLM-0018038,SAT-0067864,2018-12-23,36.6,912.4,-109.9,1006.9,64.2,28.57,1280.7,Nominal,False,2018
TLM-0018039,SAT-0076389,2023-12-11,36.3,579.0,-80.4,632.5,81.4,28.4,1352.4,Nominal,False,2023
TLM-0018040,SAT-0043791,1989-06-06,33.1,688.2,-98.9,1098.8,27.7,28.11,1341.6,Failed,False,1989
TLM-0018041,SAT-0069570,2001-11-06,15.3,1716.1,-101.4,1203.6,65.2,27.97,1329.9,Nominal,False,2001
TLM-0018042,SAT-0058068,2011-03-10,21.7,1801.9,-69.2,1079.9,55.6,28.08,1341.6,In Testing,False,2011
TLM-0018043,SAT-0003836,2001-02-28,37.3,603.4,-67.8,751.9,21.9,28.58,1294.3,Retired,False,2001
TLM-0018044,SAT-0048958,2004-09-02,26.6,2271.4,-101.4,872.9,23.4,27.97,1327.7,Retired,False,2004
TLM-0018045,SAT-0069040,1991-08-26,28.2,1460.2,-72.1,868.0,32.4,28.32,1291.4,Retired,False,1991
TLM-0018046,SAT-0081760,2024-02-02,35.7,2391.1,-88.6,512.2,68.0,28.29,1415.5,Nominal,False,2024
TLM-0018047,SAT-0024572,2009-04-15,26.9,1959.8,-82.7,1036.2,56.2,28.39,1355.9,Nominal,False,2009
TLM-0018048,SAT-0013924,1990-10-04,19.4,2219.5,-103.7,1157.0,45.9,28.39,1408.6,Retired,False,1990
TLM-0018049,SAT-0006448,2017-06-03,36.1,635.3,-90.4,640.5,34.5,28.26,1397.1,Retired,False,2017
TLM-0018050,SAT-0021434,2023-05-18,33.6,551.6,-93.9,316.7,81.2,28.26,1327.6,Nominal,False,2023
TLM-0018051,SAT-0079485,2018-02-13,16.1,672.2,-77.0,1113.9,60.8,28.01,1403.7,Failed,False,2018
TLM-0018052,SAT-0067535,2005-09-16,27.5,1930.9,-95.7,1129.2,42.1,28.5,1290.2,Nominal,False,2005
TLM-0018053,SAT-0067869,1997-06-28,37.0,756.4,-84.7,258.8,66.0,27.99,1369.3,Nominal,False,1997
TLM-0018054,SAT-0033444,2021-12-13,40.8,2206.1,-102.7,741.5,65.7,28.45,1292.2,Nominal,False,2021
TLM-0018055,SAT-0040409,1971-12-20,37.3,2147.2,-70.3,909.2,73.6,28.5,1354.5,Nominal,False,1971
TLM-0018056,SAT-0012601,1993-05-10,36.2,718.7,-90.1,709.4,50.6,28.03,1321.3,Nominal,False,1993
TLM-0018057,SAT-0069653,2001-09-23,26.7,2328.1,-65.5,126.3,24.0,27.91,1310.5,Nominal,False,2001
TLM-0018058,SAT-0049142,2010-09-16,29.1,1726.6,-87.3,846.4,49.1,28.45,1284.8,Nominal,False,2010
TLM-0018059,SAT-0021007,2016-01-23,43.0,2228.1,-79.4,175.9,24.7,27.92,1415.7,Nominal,False,2016
TLM-0018060,SAT-0027705,2016-12-24,41.7,1176.3,-76.3,63.4,77.6,28.35,1351.5,Retired,False,2016
TLM-0018061,SAT-0016050,1993-03-23,39.8,1456.4,-108.8,177.9,20.0,28.08,1283.1,Nominal,False,1993
TLM-0018062,SAT-0038072,2003-02-03,34.0,432.9,-65.1,362.9,21.9,28.36,1312.5,Retired,False,2003
TLM-0018063,SAT-0032286,1997-03-17,38.0,2310.9,-88.5,787.0,46.5,28.29,1326.7,Retired,False,1997
TLM-0018064,SAT-0090914,1989-03-26,43.3,1559.6,-75.6,124.2,45.8,27.82,1372.6,Nominal,False,1989
TLM-0018065,SAT-0025462,2001-07-22,35.9,1706.8,-67.8,340.0,37.4,28.4,1360.2,Nominal,False,2001
TLM-0018066,SAT-0035137,2011-12-04,34.0,605.6,-83.5,863.2,33.9,27.9,1315.2,Retired,False,2011
TLM-0018067,SAT-0008116,2014-02-26,36.8,868.5,-70.2,976.9,77.3,28.35,1394.3,Nominal,False,2014
TLM-0018068,SAT-0012792,2017-09-04,18.9,693.7,-84.5,706.7,20.2,28.49,1344.3,Failed,False,2017
TLM-0018069,SAT-0047934,1992-07-16,31.0,880.6,-107.1,650.1,63.1,28.57,1302.3,Nominal,False,1992
TLM-0018070,SAT-0084894,2012-06-07,22.9,985.6,-105.5,745.8,71.5,27.98,1316.3,Nominal,False,2012
TLM-0018071,SAT-0041460,1989-03-28,35.3,1497.7,-99.3,1220.2,82.3,28.29,1290.4,Retired,False,1989
TLM-0018072,SAT-0079471,2004-12-10,40.7,1532.3,-89.3,949.2,63.0,28.05,1377.3,In Testing,False,2004
TLM-0018073,SAT-0094014,2014-02-03,42.3,1189.1,-108.8,735.1,68.9,28.22,1315.3,Partially Operational,False,2014
TLM-0018074,SAT-0031917,1981-01-12,74.5,2264.9,-136.6,1194.7,72.4,25.68,1367.7,Anomaly,True,1981
TLM-0018075,SAT-0080541,2020-12-02,22.1,959.7,-82.2,170.2,56.2,28.1,1332.0,Nominal,False,2020
TLM-0018076,SAT-0007061,2018-08-24,39.3,707.9,-109.3,792.3,51.3,28.32,1355.4,Nominal,False,2018
TLM-0018077,SAT-0052349,2003-11-07,20.9,1802.2,-84.7,600.0,54.9,28.0,1334.3,Retired,False,2003
TLM-0018078,SAT-0037677,2015-07-22,26.5,586.6,-67.9,591.1,49.4,27.94,1356.1,Failed,False,2015
TLM-0018079,SAT-0035858,1998-09-15,15.6,753.2,-67.4,366.3,56.2,27.87,1378.4,Partially Operational,False,1998
TLM-0018080,SAT-0094031,1995-07-22,24.9,1902.1,-73.1,960.1,59.3,27.94,1352.7,In Testing,False,1995
TLM-0018081,SAT-0088736,2000-08-04,17.4,1947.6,-109.3,325.8,75.8,28.17,1336.8,Nominal,False,2000
TLM-0018082,SAT-0036823,1997-10-04,35.9,886.9,-88.3,779.6,41.6,27.87,1303.1,Partially Operational,False,1997
TLM-0018083,SAT-0065030,1989-10-15,39.9,718.0,-109.3,1120.0,48.1,28.28,1321.4,Nominal,False,1989
TLM-0018084,SAT-0035545,2015-08-10,18.3,1000.3,-103.7,884.1,20.0,28.03,1305.8,Nominal,False,2015
TLM-0018085,SAT-0057521,2014-12-04,43.0,2041.4,-87.4,171.3,31.2,28.52,1381.8,Failed,False,2014
TLM-0018086,SAT-0014676,2000-11-12,24.1,2395.7,-69.8,1220.3,48.4,27.91,1394.8,Nominal,False,2000
TLM-0018087,SAT-0054352,2005-09-13,33.8,1778.6,-77.7,256.8,55.2,28.37,1317.8,Retired,False,2005
TLM-0018088,SAT-0048407,2008-01-25,20.6,1078.3,-89.2,933.7,74.3,28.48,1341.7,Nominal,False,2008
TLM-0018089,SAT-0029334,1971-05-15,18.6,1701.7,-74.7,113.7,77.4,28.23,1418.6,Nominal,False,1971
TLM-0018090,SAT-0055919,1999-07-19,37.7,1752.9,-69.8,966.2,40.5,28.42,1295.9,Nominal,False,1999
TLM-0018091,SAT-0065100,2012-04-07,29.8,1272.7,-65.1,130.8,22.9,28.37,1358.8,Nominal,False,2012
TLM-0018092,SAT-0082423,2018-01-16,29.5,1800.3,-81.3,828.3,65.3,28.16,1303.9,Nominal,False,2018
TLM-0018093,SAT-0028674,1997-01-13,29.4,714.2,-96.7,250.0,68.2,28.16,1356.7,Nominal,False,1997
TLM-0018094,SAT-0044355,1996-02-26,26.7,854.1,-67.9,506.8,61.9,27.91,1382.6,Nominal,False,1996
TLM-0018095,SAT-0037984,2021-02-04,18.3,560.0,-81.6,818.7,70.4,28.23,1374.6,Nominal,False,2021
TLM-0018096,SAT-0061954,2023-08-26,31.3,1588.6,-87.3,918.4,73.0,27.99,1373.2,Retired,False,2023
TLM-0018097,SAT-0044758,2011-09-10,20.4,830.7,-94.1,1021.4,61.1,28.23,1320.1,Nominal,False,2011
TLM-0018098,SAT-0091736,1984-08-16,17.3,1495.9,-65.1,763.8,55.7,28.13,1365.4,Retired,False,1984
TLM-0018099,SAT-0031111,2013-09-25,25.3,2150.9,-95.3,727.7,38.0,28.43,1317.9,Retired,False,2013
TLM-0018100,SAT-0083265,2023-06-04,23.7,1424.1,-67.9,1148.9,34.0,28.07,1311.7,Nominal,False,2023
TLM-0018101,SAT-0043684,2023-03-18,37.6,1111.2,-81.7,723.5,38.3,27.85,1389.0,Retired,False,2023
TLM-0018102,SAT-0009344,1999-09-14,32.8,2398.2,-106.5,1018.9,20.4,27.92,1329.7,Failed,False,1999
TLM-0018103,SAT-0073911,1983-10-05,17.0,1078.8,-101.2,1018.0,36.8,28.54,1356.6,Failed,False,1983
TLM-0018104,SAT-0002797,2017-08-20,44.6,2166.6,-89.1,486.7,53.2,28.44,1378.9,Failed,False,2017
TLM-0018105,SAT-0083565,2009-08-02,31.2,1746.1,-81.1,718.7,73.2,28.5,1386.7,Retired,False,2009
TLM-0018106,SAT-0001279,1989-03-10,43.7,1959.0,-105.9,144.3,24.9,28.56,1362.8,Nominal,False,1989
TLM-0018107,SAT-0090976,1976-03-28,40.7,634.3,-66.8,265.5,45.5,28.06,1362.9,Failed,False,1976
TLM-0018108,SAT-0006162,2014-10-03,16.0,495.8,-74.5,557.7,21.0,28.53,1325.9,Nominal,False,2014
TLM-0018109,SAT-0064391,1986-11-17,36.7,1361.7,-109.9,772.7,32.2,28.53,1368.9,Nominal,False,1986
TLM-0018110,SAT-0068721,1995-11-24,26.9,371.1,-78.3,900.9,82.7,28.11,1358.9,Nominal,False,1995
TLM-0018111,SAT-0037578,1998-09-23,18.5,2212.6,-68.9,103.5,50.0,28.15,1378.6,Nominal,False,1998
TLM-0018112,SAT-0036207,2011-05-10,43.5,1788.1,-79.1,1219.0,79.9,28.31,1286.2,Nominal,False,2011
TLM-0018113,SAT-0089385,2018-04-05,34.3,2095.2,-102.2,1064.9,78.1,28.19,1324.3,Retired,False,2018
TLM-0018114,SAT-0072901,2004-08-01,44.4,728.7,-89.8,712.6,72.9,27.91,1369.0,Nominal,False,2004
TLM-0018115,SAT-0022005,2005-11-14,42.4,2029.4,-87.7,665.9,73.8,28.53,1382.0,Nominal,False,2005
TLM-0018116,SAT-0025035,2018-07-24,20.1,1133.6,-81.0,518.7,59.4,28.57,1299.0,Retired,False,2018
TLM-0018117,SAT-0007256,2015-10-06,23.3,658.5,-79.8,155.0,37.2,28.13,1399.9,Nominal,False,2015
TLM-0018118,SAT-0016434,2001-10-18,28.4,395.7,-77.3,777.9,26.8,27.94,1360.4,Failed,False,2001
TLM-0018119,SAT-0030273,1987-04-13,17.6,1346.3,-103.5,79.5,51.4,28.43,1301.1,Nominal,False,1987
TLM-0018120,SAT-0042092,1981-07-19,40.1,2074.8,-83.8,416.4,32.7,28.05,1392.3,Retired,False,1981
TLM-0018121,SAT-0069143,1993-03-22,16.7,1858.4,-95.4,735.5,67.2,28.48,1334.4,Retired,False,1993
TLM-0018122,SAT-0089294,2004-05-15,43.9,1367.4,-110.0,539.5,64.2,27.87,1415.0,In Testing,False,2004
TLM-0018123,SAT-0020434,2018-11-13,33.9,1833.2,-94.4,965.6,73.1,27.88,1365.1,Nominal,False,2018
TLM-0018124,SAT-0088694,1998-04-08,29.2,397.3,-93.2,270.5,64.6,28.53,1321.8,Partially Operational,False,1998
TLM-0018125,SAT-0070004,1980-03-05,28.8,399.3,-83.1,474.3,61.1,28.46,1408.5,Nominal,False,1980
TLM-0018126,SAT-0018535,2002-05-21,24.5,2007.0,-102.2,674.8,66.1,27.93,1286.3,Retired,False,2002
TLM-0018127,SAT-0013334,1989-10-01,18.0,991.8,-81.8,992.0,78.0,28.01,1340.0,Nominal,False,1989
TLM-0018128,SAT-0064737,1993-04-01,35.2,797.3,-103.4,116.5,62.0,28.44,1366.5,Nominal,False,1993
TLM-0018129,SAT-0025707,2023-09-23,16.1,2033.1,-75.2,156.9,58.7,27.98,1374.4,Retired,False,2023
TLM-0018130,SAT-0025679,1973-03-27,38.1,1354.8,-67.8,1077.9,26.8,28.19,1417.5,Failed,False,1973
TLM-0018131,SAT-0046154,2019-05-11,38.9,769.1,-77.4,377.5,24.8,27.94,1296.6,Nominal,False,2019
TLM-0018132,SAT-0063598,2018-03-11,33.2,695.3,-83.5,662.7,58.4,28.02,1377.6,Nominal,False,2018
TLM-0018133,SAT-0089627,2006-05-25,28.9,1921.2,-105.4,1176.5,54.7,28.28,1317.5,Nominal,False,2006
TLM-0018134,SAT-0043304,2004-03-19,30.2,1614.4,-108.0,196.4,39.0,28.11,1292.8,Retired,False,2004
TLM-0018135,SAT-0045500,2018-04-07,40.0,2246.9,-109.8,865.1,35.5,28.15,1333.3,Nominal,False,2018
TLM-0018136,SAT-0005677,2022-07-22,16.9,2272.7,-94.1,620.5,56.5,28.38,1309.0,Nominal,False,2022
TLM-0018137,SAT-0085356,1997-01-21,30.8,2051.1,-106.4,1185.8,38.1,28.36,1396.3,Nominal,False,1997
TLM-0018138,SAT-0021938,2017-09-14,19.7,522.5,-106.6,895.1,72.2,27.85,1332.3,Nominal,False,2017
TLM-0018139,SAT-0036199,2006-07-19,39.7,1078.6,-88.3,485.1,36.4,27.8,1365.4,Retired,False,2006
TLM-0018140,SAT-0026225,1998-10-23,59.9,2512.7,-146.2,174.5,85.0,29.18,1340.7,Anomaly,True,1998
TLM-0018141,SAT-0048384,1989-05-22,38.7,1310.1,-87.9,255.5,58.3,28.22,1380.5,Retired,False,1989
TLM-0018142,SAT-0020933,1996-01-17,26.0,1472.0,-83.2,1072.5,81.1,27.87,1348.4,Nominal,False,1996
TLM-0018143,SAT-0039127,2006-11-25,71.9,1989.3,-114.0,961.5,93.4,29.25,1406.3,Anomaly,True,2006
TLM-0018144,SAT-0012211,2011-07-24,30.6,1009.5,-74.2,1217.7,75.4,27.85,1289.8,Partially Operational,False,2011
TLM-0018145,SAT-0043982,2011-06-17,28.9,1960.2,-104.4,261.0,26.0,28.4,1399.6,Nominal,False,2011
TLM-0018146,SAT-0092944,2022-08-12,44.0,1587.2,-103.5,1158.5,27.9,27.84,1292.9,Nominal,False,2022
TLM-0018147,SAT-0080755,1977-11-23,18.0,708.2,-80.4,719.2,31.1,28.16,1419.8,Nominal,False,1977
TLM-0018148,SAT-0094019,1991-05-25,21.1,791.7,-68.0,111.8,70.6,28.56,1314.2,Nominal,False,1991
TLM-0018149,SAT-0091049,1976-05-08,19.8,535.2,-66.2,428.3,69.7,28.28,1414.4,Nominal,False,1976
TLM-0018150,SAT-0018620,1992-02-14,21.8,1967.7,-76.1,337.4,68.1,28.07,1353.1,Nominal,False,1992
TLM-0018151,SAT-0059278,1994-09-15,38.7,1217.3,-85.8,460.2,82.8,28.02,1395.2,Retired,False,1994
TLM-0018152,SAT-0023372,1969-10-08,32.0,1041.9,-104.5,136.0,75.9,28.1,1337.3,Nominal,False,1969
TLM-0018153,SAT-0019961,1997-09-10,25.4,1434.8,-86.5,610.6,27.2,27.8,1350.0,Nominal,False,1997
TLM-0018154,SAT-0038601,2019-06-13,36.8,878.2,-70.7,830.2,70.1,28.34,1290.0,Nominal,False,2019
TLM-0018155,SAT-0035182,2009-10-08,36.5,500.6,-69.6,505.6,20.6,28.38,1336.4,Retired,False,2009
TLM-0018156,SAT-0068264,2004-12-07,42.5,1375.1,-96.7,812.6,31.2,28.0,1300.1,Nominal,False,2004
TLM-0018157,SAT-0018677,2022-04-20,27.2,394.5,-85.6,234.4,80.4,28.06,1296.6,Nominal,False,2022
TLM-0018158,SAT-0088274,2006-04-03,18.9,440.6,-83.5,738.9,52.4,28.11,1334.8,Retired,False,2006
TLM-0018159,SAT-0067211,2014-09-14,32.7,2133.9,-108.3,945.3,34.1,28.57,1325.8,Retired,False,2014
TLM-0018160,SAT-0000438,2016-08-24,20.7,1737.8,-85.0,394.0,74.8,28.28,1283.2,Nominal,False,2016
TLM-0018161,SAT-0024642,2019-06-02,43.6,570.6,-104.7,544.1,31.1,27.85,1315.4,Nominal,False,2019
TLM-0018162,SAT-0042822,2003-04-10,29.8,916.9,-98.5,538.2,79.5,27.96,1410.1,Nominal,False,2003
TLM-0018163,SAT-0050694,1967-06-08,24.3,1953.0,-81.7,720.3,53.7,28.38,1297.6,Nominal,False,1967
TLM-0018164,SAT-0046060,2021-07-24,95.8,2517.7,-147.6,1117.9,72.0,30.46,1366.6,Anomaly,True,2021
TLM-0018165,SAT-0080716,2023-07-03,20.8,712.9,-93.4,747.9,27.3,28.39,1312.2,Nominal,False,2023
TLM-0018166,SAT-0019308,1996-02-19,19.9,1047.8,-84.1,659.8,47.6,28.57,1352.3,Retired,False,1996
TLM-0018167,SAT-0061697,1989-06-09,15.6,1258.8,-109.3,370.5,78.4,28.13,1318.4,Retired,False,1989
TLM-0018168,SAT-0031462,2008-03-15,15.2,1274.2,-92.2,1220.3,40.3,28.25,1352.6,Nominal,False,2008
