satellite_id,mission_id,satellite_name,country,operator,purpose,launch_date,year,quarter,orbit_type,mass_kg,status
SAT-0001053,MSN-0001072,US-SAT-001053,USA,NASA,Earth Observation,2000-09-24,2000,3,GTO,7488.1,Operational
SAT-0001054,MSN-0001073,CH-SAT-001054,China,CASIC,Scientific Research,2017-01-06,2017,1,LEO,1854.0,Operational
SAT-0001055,MSN-0001074,JA-SAT-001055,Japan,MHI,Navigation,2000-12-09,2000,4,LEO,4921.9,Operational
SAT-0001056,MSN-0001075,IN-SAT-001056,India,ISRO,Weather Monitoring,2022-02-24,2022,1,SSO,1313.9,Operational
SAT-0001057,MSN-0001076,IN-SAT-001057,India,ISRO,Earth Observation,2003-02-09,2003,1,GEO,5479.6,Operational
SAT-0001058,MSN-0001077,IT-SAT-001058,Italy,ASI,Earth Observation,2004-12-18,2004,4,LEO,1707.3,Operational
SAT-0001059,MSN-0001078,ES-SAT-001059,ESA,ESA,Technology Testing,2008-01-13,2008,1,LEO,2958.9,Operational
SAT-0001060,MSN-0001080,RU-SAT-001060,Russia,ISS-Reshetnev,Communications,2008-04-02,2008,2,LEO,908.4,Partially Operational
SAT-0001061,MSN-0001081,US-SAT-001061,USA,Rocket Lab,Weather Monitoring,2009-01-09,2009,1,LEO,369.5,Failed
SAT-0001062,MSN-0001082,RU-SAT-001062,Russia,Roscosmos,Earth Observation,2007-12-24,2007,4,HEO,1973.6,Retired
SAT-0001063,MSN-0001083,IN-SAT-001063,India,ISRO,Technology Testing,2015-03-07,2015,1,SSO,1611.8,Operational
SAT-0001064,MSN-0001085,CH-SAT-001064,China,CASIC,Weather Monitoring,2011-03-10,2011,1,GEO,734.4,Retired
SAT-0001065,MSN-0001085,CH-SAT-001065,China,CASIC,Military,2011-03-10,2011,1,GEO,979.4,Retired
SAT-0001066,MSN-0001085,CH-SAT-001066,China,CASIC,Scientific Research,2011-03-10,2011,1,GEO,310.0,Operational
SAT-0001067,MSN-0001085,CH-SAT-001067,China,CASIC,Earth Observation,2011-03-10,2011,1,GEO,810.4,Operational
SAT-0001068,MSN-0001085,CH-SAT-001068,China,CASIC,Earth Observation,2011-03-10,2011,1,GEO,888.7,Operational
SAT-0001069,MSN-0001085,CH-SAT-001069,China,CASIC,Communications,2011-03-10,2011,1,GEO,1211.9,Partially Operational
SAT-0001070,MSN-0001086,US-SAT-001070,USA,ULA,Communications,2015-03-06,2015,1,MEO,2211.2,Operational
SAT-0001071,MSN-0001087,US-SAT-001071,USA,Northrop Grumman,Weather Monitoring,2024-05-23,2024,2,LEO,402.4,Operational
SAT-0001072,MSN-0001087,US-SAT-001072,USA,Northrop Grumman,Earth Observation,2024-05-23,2024,2,LEO,446.8,Failed
SAT-0001073,MSN-0001087,US-SAT-001073,USA,Northrop Grumman,Navigation,2024-05-23,2024,2,LEO,533.9,Operational
SAT-0001074,MSN-0001088,US-SAT-001074,USA,ULA,Scientific Research,2007-04-12,2007,2,LEO,2531.4,Operational
SAT-0001075,MSN-0001089,FR-SAT-001075,France,CNES,Communications,1994-10-25,1994,4,HEO,1572.0,Retired
SAT-0001076,MSN-0001090,US-SAT-001076,USA,ULA,Weather Monitoring,2008-03-26,2008,1,GEO,1379.1,Retired
SAT-0001077,MSN-0001091,FR-SAT-001077,France,CNES,Earth Observation,2023-12-28,2023,4,GEO,873.0,Operational
SAT-0001078,MSN-0001092,JA-SAT-001078,Japan,MHI,Earth Observation,1984-01-11,1984,1,SSO,1525.1,Failed
SAT-0001079,MSN-0001093,RU-SAT-001079,Russia,ISS-Reshetnev,Earth Observation,2016-04-18,2016,2,LEO,6246.1,Operational
SAT-0001080,MSN-0001095,IN-SAT-001080,India,ISRO,Earth Observation,2007-07-21,2007,3,LEO,67.0,Operational
SAT-0001081,MSN-0001096,US-SAT-001081,USA,NASA,Military,2024-04-13,2024,2,LEO,2115.6,Retired
SAT-0001082,MSN-0001097,RU-SAT-001082,Russia,ISS-Reshetnev,Technology Testing,2009-06-04,2009,2,HEO,1621.4,Operational
SAT-0001083,MSN-0001098,RU-SAT-001083,Russia,ISS-Reshetnev,Navigation,2014-05-21,2014,2,Heliocentric,24098.1,Operational
SAT-0001084,MSN-0001099,CH-SAT-001084,China,CASC,Earth Observation,2003-11-25,2003,4,SSO,1409.4,Operational
SAT-0001085,MSN-0001102,RU-SAT-001085,Russia,Roscosmos,Weather Monitoring,2012-07-27,2012,3,GEO,44.3,Partially Operational
SAT-0001086,MSN-0001104,RU-SAT-001086,Russia,Roscosmos,Communications,2008-12-03,2008,4,HEO,2540.8,In Testing
SAT-0001087,MSN-0001105,US-SAT-001087,USA,Rocket Lab,Technology Testing,2010-01-25,2010,1,SSO,3618.5,Operational
SAT-0001088,MSN-0001106,US-SAT-001088,USA,ULA,Earth Observation,2023-04-24,2023,2,LEO,1284.8,Retired
SAT-0001089,MSN-0001107,US-SAT-001089,USA,Boeing,Earth Observation,1989-04-09,1989,2,LEO,6648.9,Retired
SAT-0001090,MSN-0001108,RU-SAT-001090,Russia,ISS-Reshetnev,Space Exploration,2006-11-22,2006,4,LEO,1349.7,Operational
SAT-0001091,MSN-0001109,CH-SAT-001091,China,CASIC,Technology Testing,2001-11-26,2001,4,SSO,12447.0,Operational
SAT-0001092,MSN-0001110,IN-SAT-001092,India,ISRO,Communications,2003-01-04,2003,1,GEO,5527.9,Retired
SAT-0001093,MSN-0001111,RU-SAT-001093,Russia,ISS-Reshetnev,Communications,2012-01-11,2012,1,LEO,813.9,Operational
SAT-0001094,MSN-0001112,CH-SAT-001094,China,GALACTIC ENERGY,Communications,2021-05-06,2021,2,GEO,952.1,Retired
SAT-0001095,MSN-0001112,CH-SAT-001095,China,GALACTIC ENERGY,Navigation,2021-05-06,2021,2,GEO,1675.5,Operational
SAT-0001096,MSN-0001113,RU-SAT-001096,Russia,ISS-Reshetnev,Technology Testing,2001-07-16,2001,3,LEO,2562.5,Operational
SAT-0001097,MSN-0001114,IS-SAT-001097,Israel,ISA,Navigation,2022-09-04,2022,3,LEO,5319.7,Operational
SAT-0001098,MSN-0001115,US-SAT-001098,USA,ULA,Navigation,1994-10-23,1994,4,LEO,3730.1,Operational
SAT-0001099,MSN-0001116,US-SAT-001099,USA,NASA,Weather Monitoring,2017-03-26,2017,1,LEO,1855.1,Operational
SAT-0001100,MSN-0001117,US-SAT-001100,USA,ULA,Scientific Research,1994-03-08,1994,1,LEO,303.9,Operational
SAT-0001101,MSN-0001118,US-SAT-001101,USA,Boeing,Earth Observation,2007-07-23,2007,3,HEO,474.8,Partially Operational
SAT-0001102,MSN-0001118,US-SAT-001102,USA,Boeing,Earth Observation,2007-07-23,2007,3,HEO,524.3,Operational
SAT-0001103,MSN-0001118,US-SAT-001103,USA,Boeing,Weather Monitoring,2007-07-23,2007,3,HEO,400.7,Failed
SAT-0001104,MSN-0001119,IN-SAT-001104,India,ISRO,Navigation,1981-03-13,1981,1,SSO,1215.8,Failed
SAT-0001105,MSN-0001120,RU-SAT-001105,Russia,ISS-Reshetnev,Weather Monitoring,2023-01-08,2023,1,LEO,729.3,Operational
SAT-0001106,MSN-0001121,JA-SAT-001106,Japan,MHI,Military,2015-02-21,2015,1,LEO,1708.6,Operational
SAT-0001107,MSN-0001124,CH-SAT-001107,China,CASIC,Scientific Research,2002-08-21,2002,3,LEO,7963.8,In Testing
SAT-0001108,MSN-0001127,JA-SAT-001108,Japan,MHI,Space Exploration,2002-01-15,2002,1,LEO,423.3,Operational
SAT-0001109,MSN-0001128,RU-SAT-001109,Russia,ISS-Reshetnev,Earth Observation,2018-09-09,2018,3,LEO,1416.6,Retired
SAT-0001110,MSN-0001128,RU-SAT-001110,Russia,ISS-Reshetnev,Navigation,2018-09-09,2018,3,LEO,864.7,Operational
SAT-0001111,MSN-0001128,RU-SAT-001111,Russia,ISS-Reshetnev,Navigation,2018-09-09,2018,3,LEO,445.0,Operational
SAT-0001112,MSN-0001128,RU-SAT-001112,Russia,ISS-Reshetnev,Communications,2018-09-09,2018,3,LEO,1180.4,Operational
SAT-0001113,MSN-0001128,RU-SAT-001113,Russia,ISS-Reshetnev,Earth Observation,2018-09-09,2018,3,LEO,848.3,Operational
SAT-0001114,MSN-0001128,RU-SAT-001114,Russia,ISS-Reshetnev,Communications,2018-09-09,2018,3,LEO,1645.5,Operational
SAT-0001115,MSN-0001129,CH-SAT-001115,China,GALACTIC ENERGY,Military,1997-01-18,1997,1,LEO,1613.0,Operational
SAT-0001116,MSN-0001132,US-SAT-001116,USA,Northrop Grumman,Earth Observation,2014-12-03,2014,4,GTO,1358.2,Operational
SAT-0001117,MSN-0001133,US-SAT-001117,USA,Rocket Lab,Earth Observation,2019-04-23,2019,2,LEO,2778.9,Failed
SAT-0001118,MSN-0001134,US-SAT-001118,USA,SpaceX,Technology Testing,1971-07-06,1971,3,LEO,2255.3,Operational
SAT-0001119,MSN-0001135,RU-SAT-001119,Russia,Roscosmos,Weather Monitoring,1992-10-26,1992,4,LEO,1336.2,Retired
SAT-0001120,MSN-0001136,ES-SAT-001120,ESA,ESA,Navigation,2003-07-21,2003,3,LEO,1052.3,Failed
SAT-0001121,MSN-0001138,IT-SAT-001121,Italy,ASI,Scientific Research,2007-06-03,2007,2,MEO,2440.3,Operational
SAT-0001122,MSN-0001139,US-SAT-001122,USA,ULA,Space Exploration,1968-10-19,1968,4,GEO,423.5,Operational
SAT-0001123,MSN-0001140,RU-SAT-001123,Russia,ISS-Reshetnev,Technology Testing,2022-03-13,2022,1,GTO,4780.1,Operational
SAT-0001124,MSN-0001142,RU-SAT-001124,Russia,ISS-Reshetnev,Weather Monitoring,2020-11-25,2020,4,LEO,3142.8,Operational
SAT-0001125,MSN-0001143,RU-SAT-001125,Russia,Roscosmos,Weather Monitoring,1993-08-06,1993,3,LEO,2019.4,Operational
SAT-0001126,MSN-0001144,US-SAT-001126,USA,SpaceX,Space Exploration,2000-07-14,2000,3,GEO,2168.4,Operational
SAT-0001127,MSN-0001145,CH-SAT-001127,China,CASIC,Communications,2008-07-01,2008,3,GEO,1651.4,Operational
SAT-0001128,MSN-0001146,CH-SAT-001128,China,CASIC,Earth Observation,1999-09-28,1999,3,SSO,1843.3,Operational
SAT-0001129,MSN-0001147,US-SAT-001129,USA,SpaceX,Military,2014-04-11,2014,2,LEO,3440.4,Operational
SAT-0001130,MSN-0001148,RU-SAT-001130,Russia,ISS-Reshetnev,Earth Observation,1985-08-17,1985,3,LEO,3359.3,Operational
SAT-0001131,MSN-0001149,UK-SAT-001131,UK,OneWeb,Technology Testing,2014-02-01,2014,1,GEO,7260.6,Operational
SAT-0001132,MSN-0001150,RU-SAT-001132,Russia,Roscosmos,Earth Observation,2014-02-23,2014,1,GEO,3051.8,Operational
SAT-0001133,MSN-0001151,JA-SAT-001133,Japan,MHI,Navigation,2018-12-25,2018,4,LEO,2545.6,Operational
SAT-0001134,MSN-0001154,ES-SAT-001134,ESA,ESA,Scientific Research,2002-05-19,2002,2,GEO,839.3,Retired
SAT-0001135,MSN-0001154,ES-SAT-001135,ESA,ESA,Earth Observation,2002-05-19,2002,2,GEO,831.9,Retired
SAT-0001136,MSN-0001154,ES-SAT-001136,ESA,ESA,Earth Observation,2002-05-19,2002,2,GEO,2024.9,Retired
SAT-0001137,MSN-0001154,ES-SAT-001137,ESA,ESA,Scientific Research,2002-05-19,2002,2,GEO,931.5,Failed
SAT-0001138,MSN-0001155,US-SAT-001138,USA,Boeing,Communications,2008-12-10,2008,4,GTO,3977.6,Partially Operational
SAT-0001139,MSN-0001157,US-SAT-001139,USA,SpaceX,Earth Observation,1998-09-24,1998,3,LEO,1372.9,Operational
SAT-0001140,MSN-0001158,CH-SAT-001140,China,GALACTIC ENERGY,Earth Observation,1998-08-21,1998,3,SSO,1911.9,In Testing
SAT-0001141,MSN-0001160,RU-SAT-001141,Russia,ISS-Reshetnev,Communications,2021-12-28,2021,4,SSO,5282.3,Retired
SAT-0001142,MSN-0001161,RU-SAT-001142,Russia,Roscosmos,Scientific Research,1996-02-09,1996,1,GTO,2819.5,Operational
SAT-0001143,MSN-0001162,CH-SAT-001143,China,GALACTIC ENERGY,Technology Testing,2017-03-23,2017,1,SSO,2156.8,Operational
SAT-0001144,MSN-0001163,BR-SAT-001144,Brazil,AEB,Communications,1992-12-07,1992,4,HEO,5969.5,Failed
SAT-0001145,MSN-0001164,CH-SAT-001145,China,GALACTIC ENERGY,Weather Monitoring,2006-01-11,2006,1,LEO,2229.2,Operational
SAT-0001146,MSN-0001165,US-SAT-001146,USA,Boeing,Communications,1988-08-10,1988,3,LEO,1817.1,Operational
SAT-0001147,MSN-0001167,RU-SAT-001147,Russia,ISS-Reshetnev,Scientific Research,1993-11-10,1993,4,SSO,2478.7,Operational
SAT-0001148,MSN-0001168,US-SAT-001148,USA,NASA,Military,1986-01-11,1986,1,LEO,312.2,Operational
SAT-0001149,MSN-0001169,ES-SAT-001149,ESA,ESA,Communications,2020-06-21,2020,2,GEO,52.2,In Testing
SAT-0001150,MSN-0001170,US-SAT-001150,USA,ULA,Earth Observation,2003-11-10,2003,4,LEO,269.3,Operational
SAT-0001151,MSN-0001171,IN-SAT-001151,India,ISRO,Scientific Research,2019-10-22,2019,4,LEO,749.9,Partially Operational
SAT-0001152,MSN-0001172,US-SAT-001152,USA,Rocket Lab,Earth Observation,2003-05-12,2003,2,LEO,2287.4,Operational
SAT-0001153,MSN-0001173,US-SAT-001153,USA,Boeing,Earth Observation,2016-01-25,2016,1,LEO,2900.1,Retired
SAT-0001154,MSN-0001174,US-SAT-001154,USA,Boeing,Earth Observation,1988-12-09,1988,4,SSO,492.4,Partially Operational
SAT-0001155,MSN-0001175,RU-SAT-001155,Russia,ISS-Reshetnev,Communications,1987-04-20,1987,2,LEO,3030.3,Operational
SAT-0001156,MSN-0001177,CH-SAT-001156,China,CNSA,Weather Monitoring,1978-11-11,1978,4,GEO,4507.7,Retired
SAT-0001157,MSN-0001177,CH-SAT-001157,China,CNSA,Navigation,1978-11-11,1978,4,GEO,1624.7,Retired
SAT-0001158,MSN-0001178,IN-SAT-001158,India,ISRO,Space Exploration,1983-03-19,1983,1,GEO,5565.2,Retired
SAT-0001159,MSN-0001179,CH-SAT-001159,China,CASIC,Communications,1991-09-27,1991,3,GEO,637.5,Partially Operational
SAT-0001160,MSN-0001180,RU-SAT-001160,Russia,ISS-Reshetnev,Earth Observation,2015-04-06,2015,2,LEO,112.3,Retired
SAT-0001161,MSN-0001181,BR-SAT-001161,Brazil,AEB,Earth Observation,2009-01-05,2009,1,GEO,3686.7,In Testing
SAT-0001162,MSN-0001182,CH-SAT-001162,China,CASIC,Earth Observation,2001-01-17,2001,1,SSO,1776.9,Operational
SAT-0001163,MSN-0001183,ES-SAT-001163,ESA,ESA,Technology Testing,2024-02-18,2024,1,SSO,2255.3,Operational
SAT-0001164,MSN-0001184,IN-SAT-001164,India,ISRO,Navigation,1992-08-24,1992,3,GEO,1535.7,Failed
SAT-0001165,MSN-0001185,IN-SAT-001165,India,ISRO,Communications,2023-01-13,2023,1,LEO,629.6,Operational
SAT-0001166,MSN-0001186,US-SAT-001166,USA,Northrop Grumman,Communications,2012-06-18,2012,2,GEO,6913.6,Operational
SAT-0001167,MSN-0001187,GE-SAT-001167,Germany,DLR,Communications,2008-04-25,2008,2,LEO,735.5,Operational
SAT-0001168,MSN-0001189,US-SAT-001168,USA,Rocket Lab,Scientific Research,2016-01-05,2016,1,LEO,1299.8,Partially Operational
SAT-0001169,MSN-0001190,US-SAT-001169,USA,Northrop Grumman,Communications,1987-07-19,1987,3,LEO,2608.0,Operational
SAT-0001170,MSN-0001191,US-SAT-001170,USA,NASA,Navigation,1980-08-24,1980,3,LEO,1273.0,Operational
SAT-0001171,MSN-0001192,RU-SAT-001171,Russia,Roscosmos,Navigation,1979-08-01,1979,3,LEO,5021.5,Operational
SAT-0001172,MSN-0001194,IT-SAT-001172,Italy,ASI,Earth Observation,2021-01-05,2021,1,LEO,486.2,Operational
SAT-0001173,MSN-0001195,RU-SAT-001173,Russia,Roscosmos,Scientific Research,2009-04-28,2009,2,LEO,353.1,Operational
SAT-0001174,MSN-0001196,IT-SAT-001174,Italy,ASI,Communications,2018-03-12,2018,1,SSO,343.6,Operational
SAT-0001175,MSN-0001198,RU-SAT-001175,Russia,ISS-Reshetnev,Scientific Research,2006-03-04,2006,1,LEO,3787.7,Retired
SAT-0001176,MSN-0001199,US-SAT-001176,USA,ULA,Communications,2024-09-15,2024,3,SSO,1185.6,Retired
SAT-0001177,MSN-0001200,CH-SAT-001177,China,CASC,Earth Observation,2010-12-04,2010,4,GEO,2357.1,Operational
SAT-0001178,MSN-0001203,US-SAT-001178,USA,SpaceX,Military,2012-10-24,2012,4,MEO,456.0,Operational
SAT-0001179,MSN-0001206,GE-SAT-001179,Germany,DLR,Space Exploration,2018-08-25,2018,3,LEO,2468.9,Operational
SAT-0001180,MSN-0001207,US-SAT-001180,USA,Rocket Lab,Navigation,2001-01-18,2001,1,LEO,1087.2,Operational
SAT-0001181,MSN-0001208,FR-SAT-001181,France,CNES,Earth Observation,2001-02-28,2001,1,LEO,2991.1,Operational
SAT-0001182,MSN-0001208,FR-SAT-001182,France,CNES,Earth Observation,2001-02-28,2001,1,LEO,801.4,Operational
SAT-0001183,MSN-0001208,FR-SAT-001183,France,CNES,Weather Monitoring,2001-02-28,2001,1,LEO,2415.8,Retired
SAT-0001184,MSN-0001209,ES-SAT-001184,ESA,Arianespace,Earth Observation,1987-12-12,1987,4,GEO,1132.5,Operational
SAT-0001185,MSN-0001210,ES-SAT-001185,ESA,ESA,Military,1984-03-04,1984,1,LEO,11360.1,Operational
SAT-0001186,MSN-0001211,IN-SAT-001186,India,ISRO,Scientific Research,2023-10-14,2023,4,LEO,27.5,Operational
SAT-0001187,MSN-0001211,IN-SAT-001187,India,ISRO,Space Exploration,2023-10-14,2023,4,LEO,1088.3,Operational
SAT-0001188,MSN-0001212,RU-SAT-001188,Russia,Roscosmos,Earth Observation,2022-01-03,2022,1,MEO,410.4,Operational
SAT-0001189,MSN-0001215,RU-SAT-001189,Russia,Roscosmos,Scientific Research,2009-11-05,2009,4,LEO,931.0,Failed
SAT-0001190,MSN-0001216,CH-SAT-001190,China,GALACTIC ENERGY,Earth Observation,2009-04-22,2009,2,LEO,2373.0,Operational
SAT-0001191,MSN-0001217,GE-SAT-001191,Germany,DLR,Communications,2014-05-02,2014,2,SSO,957.4,Failed
SAT-0001192,MSN-0001218,ES-SAT-001192,ESA,Arianespace,Technology Testing,2016-04-17,2016,2,LEO,1699.2,Retired
SAT-0001193,MSN-0001219,JA-SAT-001193,Japan,MHI,Navigation,2013-07-14,2013,3,GEO,401.8,Operational
SAT-0001194,MSN-0001220,CH-SAT-001194,China,GALACTIC ENERGY,Communications,2012-05-12,2012,2,LEO,6847.0,In Testing
SAT-0001195,MSN-0001221,RU-SAT-001195,Russia,ISS-Reshetnev,Military,2012-02-25,2012,1,GEO,2044.2,In Testing
SAT-0001196,MSN-0001223,ES-SAT-001196,ESA,ESA,Earth Observation,2018-12-24,2018,4,LEO,2369.8,Partially Operational
SAT-0001197,MSN-0001224,JA-SAT-001197,Japan,MHI,Navigation,2016-11-01,2016,4,GEO,1070.8,Failed
SAT-0001198,MSN-0001226,ES-SAT-001198,ESA,Arianespace,Weather Monitoring,2016-03-07,2016,1,MEO,2178.5,Retired
SAT-0001199,MSN-0001227,IN-SAT-001199,India,ISRO,Technology Testing,1985-08-28,1985,3,LEO,1343.9,Operational
SAT-0001200,MSN-0001228,US-SAT-001200,USA,Boeing,Navigation,1977-07-11,1977,3,GEO,6901.7,Operational
SAT-0001201,MSN-0001229,FR-SAT-001201,France,Arianespace,Earth Observation,1996-08-12,1996,3,GTO,1547.3,In Testing
SAT-0001202,MSN-0001230,CH-SAT-001202,China,GALACTIC ENERGY,Communications,2013-04-03,2013,2,MEO,1804.9,In Testing
SAT-0001203,MSN-0001231,US-SAT-001203,USA,Northrop Grumman,Navigation,1997-03-13,1997,1,SSO,6380.9,Operational
SAT-0001204,MSN-0001234,RU-SAT-001204,Russia,ISS-Reshetnev,Earth Observation,2008-07-06,2008,3,GEO,697.5,Operational
SAT-0001205,MSN-0001235,ES-SAT-001205,ESA,ESA,Technology Testing,2017-05-14,2017,2,LEO,23979.6,Operational
SAT-0001206,MSN-0001237,CH-SAT-001206,China,GALACTIC ENERGY,Communications,2018-04-24,2018,2,MEO,754.9,Partially Operational
SAT-0001207,MSN-0001237,CH-SAT-001207,China,GALACTIC ENERGY,Earth Observation,2018-04-24,2018,2,MEO,374.6,Operational
SAT-0001208,MSN-0001237,CH-SAT-001208,China,GALACTIC ENERGY,Weather Monitoring,2018-04-24,2018,2,MEO,201.9,Partially Operational
SAT-0001209,MSN-0001237,CH-SAT-001209,China,GALACTIC ENERGY,Weather Monitoring,2018-04-24,2018,2,MEO,758.4,Operational
SAT-0001210,MSN-0001238,JA-SAT-001210,Japan,MHI,Earth Observation,2001-10-14,2001,4,GTO,1683.7,Operational
SAT-0001211,MSN-0001239,US-SAT-001211,USA,Rocket Lab,Military,2020-03-03,2020,1,LEO,538.4,Operational
SAT-0001212,MSN-0001239,US-SAT-001212,USA,Rocket Lab,Navigation,2020-03-03,2020,1,LEO,643.6,Operational
SAT-0001213,MSN-0001239,US-SAT-001213,USA,Rocket Lab,Space Exploration,2020-03-03,2020,1,LEO,1120.4,Retired
SAT-0001214,MSN-0001239,US-SAT-001214,USA,Rocket Lab,Communications,2020-03-03,2020,1,LEO,820.9,Operational
SAT-0001215,MSN-0001239,US-SAT-001215,USA,Rocket Lab,Navigation,2020-03-03,2020,1,LEO,648.1,Partially Operational
SAT-0001216,MSN-0001239,US-SAT-001216,USA,Rocket Lab,Military,2020-03-03,2020,1,LEO,1000.3,Operational
SAT-0001217,MSN-0001239,US-SAT-001217,USA,Rocket Lab,Communications,2020-03-03,2020,1,LEO,111.1,Operational
SAT-0001218,MSN-0001240,CH-SAT-001218,China,CASIC,Technology Testing,2016-03-13,2016,1,GEO,2836.6,Retired
SAT-0001219,MSN-0001242,RU-SAT-001219,Russia,Roscosmos,Scientific Research,2024-10-03,2024,4,LEO,1811.1,Operational
SAT-0001220,MSN-0001243,CH-SAT-001220,China,GALACTIC ENERGY,Technology Testing,1985-03-01,1985,1,HEO,812.7,Retired
SAT-0001221,MSN-0001244,UA-SAT-001221,UAE,UAESA,Navigation,2000-12-16,2000,4,SSO,2988.3,Retired
SAT-0001222,MSN-0001245,ES-SAT-001222,ESA,Arianespace,Scientific Research,2005-03-09,2005,1,LEO,2160.5,Operational
SAT-0001223,MSN-0001246,CH-SAT-001223,China,CNSA,Technology Testing,2009-09-02,2009,3,LEO,2822.2,Partially Operational
SAT-0001224,MSN-0001247,RU-SAT-001224,Russia,Roscosmos,Technology Testing,2021-10-12,2021,4,GTO,1648.5,Operational
SAT-0001225,MSN-0001248,US-SAT-001225,USA,SpaceX,Earth Observation,1983-06-19,1983,2,SSO,642.2,Retired
SAT-0001226,MSN-0001249,JA-SAT-001226,Japan,JAXA,Communications,2010-09-26,2010,3,SSO,1581.9,Operational
SAT-0001227,MSN-0001250,US-SAT-001227,USA,Northrop Grumman,Scientific Research,1986-03-20,1986,1,HEO,716.3,Retired
SAT-0001228,MSN-0001252,US-SAT-001228,USA,Rocket Lab,Navigation,2004-11-23,2004,4,LEO,15010.7,Operational
SAT-0001229,MSN-0001253,UK-SAT-001229,UK,OneWeb,Scientific Research,2013-09-13,2013,3,GEO,1689.9,Operational
SAT-0001230,MSN-0001254,RU-SAT-001230,Russia,ISS-Reshetnev,Weather Monitoring,1976-01-16,1976,1,LEO,2399.5,Retired
SAT-0001231,MSN-0001255,OT-SAT-001231,Other,Unknown Agency,Communications,2016-12-02,2016,4,SSO,1230.6,Operational
SAT-0001232,MSN-0001256,ES-SAT-001232,ESA,Arianespace,Technology Testing,1971-05-13,1971,2,LEO,1701.0,Operational
SAT-0001233,MSN-0001257,CH-SAT-001233,China,CNSA,Communications,1998-12-02,1998,4,LEO,2595.4,Failed
SAT-0001234,MSN-0001258,RU-SAT-001234,Russia,ISS-Reshetnev,Weather Monitoring,2010-01-13,2010,1,HEO,3241.7,Operational
SAT-0001235,MSN-0001260,US-SAT-001235,USA,Rocket Lab,Scientific Research,2013-12-28,2013,4,LEO,5907.9,Operational
SAT-0001236,MSN-0001261,US-SAT-001236,USA,NASA,Communications,2000-07-13,2000,3,SSO,43.8,Operational
SAT-0001237,MSN-0001262,RU-SAT-001237,Russia,Roscosmos,Military,2002-11-23,2002,4,LEO,261.1,Failed
SAT-0001238,MSN-0001263,RU-SAT-001238,Russia,ISS-Reshetnev,Earth Observation,1995-12-09,1995,4,MEO,1968.0,Retired
SAT-0001239,MSN-0001265,US-SAT-001239,USA,SpaceX,Communications,2019-03-03,2019,1,SSO,5532.3,Operational
SAT-0001240,MSN-0001266,IN-SAT-001240,India,ISRO,Communications,2005-04-25,2005,2,MEO,684.2,Retired
SAT-0001241,MSN-0001268,CH-SAT-001241,China,CASIC,Communications,2014-01-28,2014,1,LEO,5920.4,Partially Operational
SAT-0001242,MSN-0001270,US-SAT-001242,USA,Northrop Grumman,Space Exploration,1989-07-01,1989,3,LEO,1316.6,Retired
SAT-0001243,MSN-0001271,US-SAT-001243,USA,Rocket Lab,Communications,2008-02-01,2008,1,SSO,65.7,Retired
SAT-0001244,MSN-0001272,RU-SAT-001244,Russia,ISS-Reshetnev,Navigation,2013-10-09,2013,4,Heliocentric,833.3,Operational
SAT-0001245,MSN-0001273,US-SAT-001245,USA,SpaceX,Communications,1997-03-10,1997,1,MEO,3174.7,Operational
SAT-0001246,MSN-0001275,CH-SAT-001246,China,GALACTIC ENERGY,Earth Observation,2000-07-15,2000,3,LEO,1798.2,Operational
SAT-0001247,MSN-0001276,CH-SAT-001247,China,GALACTIC ENERGY,Communications,2014-10-07,2014,4,SSO,4658.6,In Testing
SAT-0001248,MSN-0001277,IN-SAT-001248,India,ISRO,Navigation,2011-04-13,2011,2,LEO,7602.6,Operational
SAT-0001249,MSN-0001278,US-SAT-001249,USA,Rocket Lab,Communications,1983-07-17,1983,3,LEO,1692.9,Retired
SAT-0001250,MSN-0001279,CH-SAT-001250,China,CASIC,Scientific Research,2024-11-19,2024,4,GEO,991.3,Failed
SAT-0001251,MSN-0001280,FR-SAT-001251,France,CNES,Earth Observation,2022-06-20,2022,2,GEO,1477.3,Retired
SAT-0001252,MSN-0001281,IN-SAT-001252,India,ISRO,Communications,1963-01-11,1963,1,LEO,61.1,Operational
SAT-0001253,MSN-0001282,US-SAT-001253,USA,NASA,Weather Monitoring,1995-08-16,1995,3,MEO,2618.9,Operational
SAT-0001254,MSN-0001283,US-SAT-001254,USA,ULA,Communications,1984-02-18,1984,1,LEO,5048.3,Partially Operational
SAT-0001255,MSN-0001285,RU-SAT-001255,Russia,ISS-Reshetnev,Scientific Research,2009-06-15,2009,2,GEO,1714.1,Retired
SAT-0001256,MSN-0001288,GE-SAT-001256,Germany,DLR,Earth Observation,1984-05-07,1984,2,LEO,4313.8,Operational
SAT-0001257,MSN-0001290,RU-SAT-001257,Russia,ISS-Reshetnev,Earth Observation,2020-10-01,2020,4,LEO,2119.9,Partially Operational
