mission_id,mission_name,launch_date,year,quarter,month,country,agency,mission_type,launch_vehicle,orbit,payload_mass_kg,success,cost_million_usd
MSN-0002380,China-NAV-2003-2380,2003-06-17,2003,2,6,China,CNSA,Navigation,Falcon Heavy,LEO,1549.5,True,1.17
MSN-0002381,Russia-MIL-1998-2381,1998-08-04,1998,3,8,Russia,Roscosmos,Military Reconnaissance,Ariane 6,SSO,2514.0,True,2.23
MSN-0002382,Russia-MIL-1978-2382,1978-10-17,1978,4,10,Russia,ISS-Reshetnev,Military Reconnaissance,Other,GEO,4474.6,False,10.09
MSN-0002383,Russia-EAR-2005-2383,2005-07-14,2005,3,7,Russia,ISS-Reshetnev,Earth Observation,PSLV,Heliocentric,2287.6,True,3.65
MSN-0002384,China-TEC-1987-2384,1987-04-06,1987,2,4,China,CASIC,Technology Demonstration,Long March 7,LEO,753.3,False,2.01
MSN-0002385,Russia-SUP-1987-2385,1987-04-09,1987,2,4,Russia,Roscosmos,Supply/Resupply,Long March 3,GEO,9687.7,True,18.05
MSN-0002386,USA-SUP-2024-2386,2024-10-21,2024,4,10,USA,ULA,Supply/Resupply,H-IIA,MEO,8755.3,True,7.86
MSN-0002387,Russia-EAR-2003-2387,2003-12-16,2003,4,12,Russia,ISS-Reshetnev,Earth Observation,Long March 2,GEO,2154.6,True,3.38
MSN-0002388,Russia-DEE-1961-2388,1961-04-01,1961,2,4,Russia,Roscosmos,Deep Space,Antares,SSO,3545.3,True,9.76
MSN-0002389,Russia-NAV-1999-2389,1999-10-18,1999,4,10,Russia,Roscosmos,Navigation,Shavit,LEO,1536.2,True,1.4
MSN-0002390,USA-NAV-2023-2390,2023-07-04,2023,3,7,USA,SpaceX,Navigation,Soyuz,LEO,3041.8,True,8.68
MSN-0002391,USA-MIL-2022-2391,2022-03-24,2022,1,3,USA,SpaceX,Military Reconnaissance,Falcon 9,GEO,4138.6,True,11.9
MSN-0002392,India-NAV-2022-2392,2022-02-04,2022,1,2,India,ISRO,Navigation,PSLV,LEO,1433.3,True,3.05
MSN-0002393,Israel-EAR-2017-2393,2017-01-01,2017,1,1,Israel,ISA,Earth Observation,Ariane 5,HEO,1652.1,True,1.41
MSN-0002394,USA-COM-1988-2394,1988-11-02,1988,4,11,USA,Rocket Lab,Communications,Long March 3,MEO,5499.4,True,11.85
MSN-0002395,Other-EAR-2010-2395,2010-12-14,2010,4,12,Other,Unknown Agency,Earth Observation,Delta IV,GEO,711.6,True,0.98
MSN-0002396,Russia-WEA-2000-2396,2000-01-20,2000,1,1,Russia,Roscosmos,Weather,H3,MEO,918.7,True,0.91
MSN-0002397,India-EAR-2010-2397,2010-06-05,2010,2,6,India,ISRO,Earth Observation,Electron,HEO,2528.5,False,5.58
MSN-0002398,Russia-WEA-2010-2398,2010-12-06,2010,4,12,Russia,ISS-Reshetnev,Weather,Antares,SSO,181.8,True,0.2
MSN-0002399,China-EAR-1966-2399,1966-12-10,1966,4,12,China,CNSA,Earth Observation,Ariane 6,GEO,306.3,True,0.22
MSN-0002400,UAE-EAR-2013-2400,2013-01-03,2013,1,1,UAE,UAESA,Earth Observation,Long March 5,MEO,2143.3,True,1.12
MSN-0002401,China-EAR-1997-2401,1997-10-23,1997,4,10,China,CASC,Earth Observation,Vulcan Centaur,GEO,2483.4,True,2.61
MSN-0002402,USA-NAV-1987-2402,1987-08-03,1987,3,8,USA,Boeing,Navigation,H3,LEO,547.0,True,0.92
MSN-0002403,USA-COM-1990-2403,1990-12-17,1990,4,12,USA,SpaceX,Communications,Long March 7,Heliocentric,3758.9,False,2.1
MSN-0002404,USA-SUP-2023-2404,2023-12-05,2023,4,12,USA,Northrop Grumman,Supply/Resupply,NURI,LEO,9062.2,True,7.75
MSN-0002405,Russia-COM-2019-2405,2019-10-06,2019,4,10,Russia,Roscosmos,Communications,Ariane 6,GEO,4858.6,True,2.68
MSN-0002406,Russia-EAR-1994-2406,1994-12-13,1994,4,12,Russia,ISS-Reshetnev,Earth Observation,Falcon 9,LEO,1719.7,True,2.06
MSN-0002407,Japan-NAV-1980-2407,1980-11-07,1980,4,11,Japan,MHI,Navigation,Falcon Heavy,SSO,1823.3,True,4.76
MSN-0002408,UK-COM-2014-2408,2014-04-26,2014,2,4,UK,UKSA,Communications,Falcon 9,LEO,3746.4,True,7.39
MSN-0002409,China-SCI-1989-2409,1989-09-15,1989,3,9,China,CNSA,Science,PSLV,LEO,3937.6,False,3.68
MSN-0002410,China-SUP-1996-2410,1996-05-03,1996,2,5,China,CASC,Supply/Resupply,Long March 2,GEO,8106.0,False,16.72
MSN-0002411,USA-TEC-1972-2411,1972-05-23,1972,2,5,USA,Boeing,Technology Demonstration,Soyuz,GEO,387.9,False,0.36
MSN-0002412,UK-EAR-2017-2412,2017-02-05,2017,1,2,UK,UKSA,Earth Observation,Antares,GEO,1671.3,True,2.29
MSN-0002413,Other-WEA-1994-2413,1994-08-23,1994,3,8,Other,Unknown Agency,Weather,Proton-M,MEO,1779.1,False,1.22
MSN-0002414,Japan-SPA-1969-2414,1969-06-22,1969,2,6,Japan,JAXA,Space Station,GSLV,GTO,6692.5,False,3.49
MSN-0002415,China-NAV-1987-2415,1987-08-20,1987,3,8,China,CASIC,Navigation,PSLV,LEO,2653.8,False,2.26
MSN-0002416,Russia-COM-2024-2416,2024-12-28,2024,4,12,Russia,Roscosmos,Communications,Long March 3,GEO,6963.3,True,10.54
MSN-0002417,Russia-NAV-2020-2417,2020-09-16,2020,3,9,Russia,Roscosmos,Navigation,Ariane 6,LEO,2939.4,True,4.48
MSN-0002418,USA-SCI-2021-2418,2021-11-12,2021,4,11,USA,Rocket Lab,Science,Falcon 9,LEO,1011.1,True,0.91
MSN-0002419,Israel-EAR-1984-2419,1984-07-14,1984,3,7,Israel,ISA,Earth Observation,Long March 7,LEO,1967.8,True,3.19
MSN-0002420,Russia-SUP-2024-2420,2024-06-06,2024,2,6,Russia,Roscosmos,Supply/Resupply,Electron,GEO,5897.8,True,9.79
MSN-0002421,China-COM-1995-2421,1995-09-04,1995,3,9,China,CASIC,Communications,Antares,LEO,3356.7,True,9.86
MSN-0002422,Japan-COM-1967-2422,1967-04-18,1967,2,4,Japan,MHI,Communications,Long March 3,GTO,3407.8,False,1.95
MSN-0002423,USA-TEC-2022-2423,2022-02-25,2022,1,2,USA,Northrop Grumman,Technology Demonstration,Ariane 5,LEO,780.9,True,0.76
MSN-0002424,USA-CRE-2009-2424,2009-06-28,2009,2,6,USA,Northrop Grumman,Crewed Mission,Long March 5,LEO,13388.2,True,21.47
MSN-0002425,China-DEE-1994-2425,1994-07-02,1994,3,7,China,CASC,Deep Space,Falcon Heavy,SSO,2712.3,True,3.13
MSN-0002426,China-SCI-2006-2426,2006-08-18,2006,3,8,China,CNSA,Science,Ariane 6,LEO,2005.9,True,4.14
MSN-0002427,China-WEA-2009-2427,2009-01-04,2009,1,1,China,GALACTIC ENERGY,Weather,Delta IV,MEO,1616.7,True,4.19
MSN-0002428,USA-COM-2008-2428,2008-01-13,2008,1,1,USA,SpaceX,Communications,NURI,GEO,7292.1,True,6.6
MSN-0002429,France-COM-1988-2429,1988-02-21,1988,1,2,France,Arianespace,Communications,GSLV,LEO,5287.7,False,11.09
MSN-0002430,USA-EAR-1991-2430,1991-03-13,1991,1,3,USA,Rocket Lab,Earth Observation,Shavit,MEO,1703.7,True,4.28
MSN-0002431,Russia-COM-2023-2431,2023-12-21,2023,4,12,Russia,Roscosmos,Communications,Angara,Lunar,4421.6,True,11.13
MSN-0002432,India-COM-2023-2432,2023-10-12,2023,4,10,India,ISRO,Communications,Long March 7,GEO,3318.0,True,2.07
MSN-0002433,Russia-MIL-2017-2433,2017-06-21,2017,2,6,Russia,ISS-Reshetnev,Military Reconnaissance,Angara,LEO,2932.3,True,4.26
MSN-0002434,Russia-SCI-2006-2434,2006-07-12,2006,3,7,Russia,ISS-Reshetnev,Science,PSLV,LEO,2294.7,True,4.05
MSN-0002435,India-SCI-2019-2435,2019-11-12,2019,4,11,India,ISRO,Science,Shavit,GEO,1320.6,True,1.37
MSN-0002436,Brazil-CRE-2005-2436,2005-04-05,2005,2,4,Brazil,AEB,Crewed Mission,Falcon 9,SSO,16274.7,True,22.98
MSN-0002437,Russia-MIL-2021-2437,2021-05-08,2021,2,5,Russia,Roscosmos,Military Reconnaissance,Electron,MEO,1988.0,True,4.26
MSN-0002438,China-COM-2020-2438,2020-12-14,2020,4,12,China,CNSA,Communications,H3,GEO,2214.4,True,3.08
MSN-0002439,India-WEA-1995-2439,1995-01-12,1995,1,1,India,ISRO,Weather,Falcon Heavy,GEO,704.1,True,0.44
MSN-0002440,USA-EAR-2024-2440,2024-10-25,2024,4,10,USA,Boeing,Earth Observation,Vulcan Centaur,GEO,1338.2,True,1.43
MSN-0002441,ESA-MIL-2019-2441,2019-10-11,2019,4,10,ESA,ESA,Military Reconnaissance,Proton-M,GEO,6617.4,False,7.31
MSN-0002442,Israel-EAR-1982-2442,1982-09-12,1982,3,9,Israel,ISA,Earth Observation,Delta IV,LEO,942.2,True,1.18
MSN-0002443,Russia-SCI-2023-2443,2023-02-10,2023,1,2,Russia,ISS-Reshetnev,Science,Vulcan Centaur,LEO,2169.2,True,5.27
MSN-0002444,ESA-TEC-2018-2444,2018-08-20,2018,3,8,ESA,ESA,Technology Demonstration,Long March 2,LEO,391.1,True,0.3
MSN-0002445,USA-COM-1968-2445,1968-03-13,1968,1,3,USA,Rocket Lab,Communications,Long March 3,LEO,3480.9,False,5.05
MSN-0002446,USA-TEC-1979-2446,1979-01-17,1979,1,1,USA,Northrop Grumman,Technology Demonstration,Long March 3,GEO,557.4,True,1.27
MSN-0002447,Russia-COM-2023-2447,2023-05-21,2023,2,5,Russia,Roscosmos,Communications,Long March 7,Heliocentric,6111.2,True,8.01
MSN-0002448,USA-TEC-2022-2448,2022-06-27,2022,2,6,USA,Rocket Lab,Technology Demonstration,Long March 3,LEO,50.0,True,0.08
MSN-0002449,USA-WEA-1982-2449,1982-03-18,1982,1,3,USA,SpaceX,Weather,Delta IV,LEO,1367.6,True,3.58
MSN-0002450,ESA-DEE-1998-2450,1998-07-24,1998,3,7,ESA,ESA,Deep Space,Electron,MEO,4540.9,True,4.24
MSN-0002451,Russia-NAV-2006-2451,2006-09-26,2006,3,9,Russia,ISS-Reshetnev,Navigation,Shavit,LEO,2573.0,False,4.96
MSN-0002452,USA-DEE-1990-2452,1990-04-20,1990,2,4,USA,Rocket Lab,Deep Space,H3,LEO,4687.8,True,8.13
MSN-0002453,USA-COM-2014-2453,2014-12-20,2014,4,12,USA,Rocket Lab,Communications,H-IIA,GEO,5898.5,True,9.12
MSN-0002454,USA-CRE-2023-2454,2023-04-09,2023,2,4,USA,Northrop Grumman,Crewed Mission,Soyuz,SSO,13722.2,True,25.06
MSN-0002455,USA-NAV-2019-2455,2019-02-22,2019,1,2,USA,Boeing,Navigation,Angara,GEO,2719.1,True,3.38
MSN-0002456,USA-TEC-2007-2456,2007-12-08,2007,4,12,USA,ULA,Technology Demonstration,Delta IV,LEO,601.3,True,1.45
MSN-0002457,Russia-NAV-2009-2457,2009-02-04,2009,1,2,Russia,Roscosmos,Navigation,Other,LEO,879.8,True,2.41
MSN-0002458,China-TEC-2011-2458,2011-04-14,2011,2,4,China,CNSA,Technology Demonstration,H3,LEO,231.7,True,0.63
MSN-0002459,ESA-DEE-2012-2459,2012-10-16,2012,4,10,ESA,ESA,Deep Space,Ariane 6,LEO,2175.3,True,6.25
MSN-0002460,South Korea-SCI-1999-2460,1999-06-26,1999,2,6,South Korea,KARI,Science,Atlas V,HEO,1182.3,True,2.1
MSN-0002461,Japan-EAR-2010-2461,2010-12-02,2010,4,12,Japan,JAXA,Earth Observation,PSLV,GEO,1698.4,True,2.54
MSN-0002462,Germany-WEA-2002-2462,2002-11-15,2002,4,11,Germany,DLR,Weather,Long March 7,MEO,936.9,True,1.31
MSN-0002463,China-TEC-2004-2463,2004-08-21,2004,3,8,China,CASIC,Technology Demonstration,Angara,LEO,155.2,True,0.41
MSN-0002464,USA-COM-1972-2464,1972-03-01,1972,1,3,USA,Northrop Grumman,Communications,Antares,MEO,3440.9,True,3.82
MSN-0002465,Russia-SCI-2021-2465,2021-12-10,2021,4,12,Russia,ISS-Reshetnev,Science,Shavit,LEO,2936.9,True,7.06
MSN-0002466,USA-SCI-1971-2466,1971-01-20,1971,1,1,USA,Boeing,Science,Vulcan Centaur,LEO,2211.7,False,4.86
MSN-0002467,USA-EAR-2014-2467,2014-03-08,2014,1,3,USA,Northrop Grumman,Earth Observation,Long March 7,GEO,1760.8,True,3.81
MSN-0002468,Russia-EAR-2020-2468,2020-06-04,2020,2,6,Russia,Roscosmos,Earth Observation,Soyuz,LEO,1680.3,True,3.13
MSN-0002469,USA-EAR-1989-2469,1989-11-18,1989,4,11,USA,SpaceX,Earth Observation,Electron,LEO,1517.7,True,3.36
MSN-0002470,USA-WEA-1999-2470,1999-02-24,1999,1,2,USA,NASA,Weather,Shavit,LEO,1326.1,True,1.45
MSN-0002471,China-TEC-1976-2471,1976-12-16,1976,4,12,China,CASIC,Technology Demonstration,Soyuz,MEO,228.5,True,0.48
MSN-0002472,Russia-EAR-1971-2472,1971-06-05,1971,2,6,Russia,Roscosmos,Earth Observation,Atlas V,LEO,972.3,False,2.84
MSN-0002473,UK-NAV-2001-2473,2001-05-18,2001,2,5,UK,OneWeb,Navigation,Long March 3,SSO,3148.4,True,2.39
MSN-0002474,USA-EAR-1998-2474,1998-02-25,1998,1,2,USA,Rocket Lab,Earth Observation,H-IIA,MEO,1701.1,True,2.14
MSN-0002475,USA-COM-2009-2475,2009-03-20,2009,1,3,USA,Boeing,Communications,Long March 5,LEO,4240.7,True,7.41
MSN-0002476,USA-NAV-2013-2476,2013-02-23,2013,1,2,USA,SpaceX,Navigation,NURI,GEO,2252.9,True,5.89
MSN-0002477,USA-COM-1979-2477,1979-12-13,1979,4,12,USA,ULA,Communications,Long March 5,HEO,3691.3,True,6.41
MSN-0002478,Russia-EAR-2019-2478,2019-09-16,2019,3,9,Russia,Roscosmos,Earth Observation,Angara,SSO,1704.9,True,1.78
MSN-0002479,China-TEC-2023-2479,2023-11-13,2023,4,11,China,GALACTIC ENERGY,Technology Demonstration,Atlas V,LEO,645.7,True,0.65
MSN-0002480,USA-COM-2013-2480,2013-02-26,2013,1,2,USA,ULA,Communications,Ariane 5,LEO,949.0,True,0.89
MSN-0002481,ESA-COM-1993-2481,1993-04-04,1993,2,4,ESA,Arianespace,Communications,H3,LEO,2949.3,False,3.41
MSN-0002482,USA-COM-1995-2482,1995-09-19,1995,3,9,USA,NASA,Communications,Long March 5,GEO,4583.9,False,4.77
MSN-0002483,China-WEA-1989-2483,1989-01-09,1989,1,1,China,CASC,Weather,GSLV,LEO,739.6,True,1.65
MSN-0002484,USA-COM-2024-2484,2024-12-05,2024,4,12,USA,Rocket Lab,Communications,Other,Heliocentric,893.0,True,1.88
MSN-0002485,Russia-EAR-1996-2485,1996-04-09,1996,2,4,Russia,Roscosmos,Earth Observation,Atlas V,LEO,1430.5,False,2.79
MSN-0002486,USA-NAV-1981-2486,1981-03-09,1981,1,3,USA,NASA,Navigation,Ariane 6,LEO,2775.3,True,5.11
MSN-0002487,Russia-SCI-2024-2487,2024-07-21,2024,3,7,Russia,ISS-Reshetnev,Science,Falcon Heavy,SSO,456.9,True,1.18
MSN-0002488,Russia-COM-2010-2488,2010-10-20,2010,4,10,Russia,Roscosmos,Communications,Falcon Heavy,LEO,5368.3,True,4.11
MSN-0002489,USA-COM-2019-2489,2019-06-14,2019,2,6,USA,NASA,Communications,Long March 3,GEO,7301.3,True,11.55
MSN-0002490,Russia-SCI-2013-2490,2013-12-11,2013,4,12,Russia,ISS-Reshetnev,Science,Long March 7,SSO,2503.0,True,2.5
MSN-0002491,USA-SCI-2024-2491,2024-06-27,2024,2,6,USA,Boeing,Science,Long March 3,LEO,2589.7,True,5.16
MSN-0002492,China-EAR-2022-2492,2022-09-03,2022,3,9,China,CNSA,Earth Observation,Atlas V,GEO,2944.6,True,4.36
MSN-0002493,Brazil-EAR-1971-2493,1971-04-21,1971,2,4,Brazil,AEB,Earth Observation,Falcon 9,GEO,665.6,True,0.52
MSN-0002494,USA-SPA-1986-2494,1986-02-26,1986,1,2,USA,Northrop Grumman,Space Station,Soyuz,LEO,24184.5,True,32.01
MSN-0002495,China-WEA-1971-2495,1971-12-20,1971,4,12,China,CASIC,Weather,Falcon Heavy,LEO,882.9,False,1.58
MSN-0002496,Russia-COM-2013-2496,2013-04-22,2013,2,4,Russia,Roscosmos,Communications,H3,HEO,2602.3,True,2.3
MSN-0002497,France-SPA-1988-2497,1988-11-05,1988,4,11,France,Arianespace,Space Station,Antares,HEO,22869.9,True,15.42
MSN-0002498,China-TEC-1995-2498,1995-02-21,1995,1,2,China,CASC,Technology Demonstration,Proton-M,SSO,50.0,False,0.14
MSN-0002499,USA-TEC-1986-2499,1986-04-13,1986,2,4,USA,ULA,Technology Demonstration,Falcon Heavy,LEO,288.9,True,0.33
MSN-0002500,Japan-TEC-2007-2500,2007-06-08,2007,2,6,Japan,JAXA,Technology Demonstration,Delta IV,LEO,443.0,True,0.89
MSN-0002501,USA-WEA-2003-2501,2003-07-17,2003,3,7,USA,Boeing,Weather,NURI,MEO,1309.8,True,2.93
MSN-0002502,USA-MIL-2008-2502,2008-08-05,2008,3,8,USA,Northrop Grumman,Military Reconnaissance,Shavit,LEO,1245.9,True,3.69
MSN-0002503,China-DEE-2013-2503,2013-08-16,2013,3,8,China,CNSA,Deep Space,Shavit,MEO,3824.1,True,5.91
MSN-0002504,China-EAR-1987-2504,1987-10-16,1987,4,10,China,GALACTIC ENERGY,Earth Observation,Vulcan Centaur,HEO,2574.1,True,5.74
MSN-0002505,USA-SCI-2014-2505,2014-01-23,2014,1,1,USA,ULA,Science,Electron,LEO,1040.3,True,0.76
MSN-0002506,China-MIL-2019-2506,2019-04-26,2019,2,4,China,CASC,Military Reconnaissance,Falcon Heavy,LEO,1662.2,True,3.88
MSN-0002507,Russia-COM-1965-2507,1965-09-04,1965,3,9,Russia,ISS-Reshetnev,Communications,Shavit,SSO,4696.7,False,4.17
MSN-0002508,Other-EAR-2013-2508,2013-04-26,2013,2,4,Other,Unknown Agency,Earth Observation,Long March 3,LEO,1970.1,True,3.01
MSN-0002509,ESA-MIL-1980-2509,1980-12-17,1980,4,12,ESA,Arianespace,Military Reconnaissance,Long March 7,GEO,6059.5,True,4.59
MSN-0002510,Russia-EAR-2006-2510,2006-12-03,2006,4,12,Russia,Roscosmos,Earth Observation,Vulcan Centaur,LEO,1395.3,True,1.74
MSN-0002511,Russia-EAR-2011-2511,2011-01-17,2011,1,1,Russia,Roscosmos,Earth Observation,Electron,LEO,3030.3,True,6.39
MSN-0002512,USA-COM-1992-2512,1992-12-19,1992,4,12,USA,SpaceX,Communications,H-IIA,Lunar,6982.6,True,7.71
MSN-0002513,Russia-COM-2008-2513,2008-07-20,2008,3,7,Russia,Roscosmos,Communications,Electron,MEO,3678.9,True,7.07
MSN-0002514,USA-EAR-2018-2514,2018-04-20,2018,2,4,USA,SpaceX,Earth Observation,NURI,LEO,1252.0,True,3.08
MSN-0002515,USA-COM-2011-2515,2011-03-10,2011,1,3,USA,Boeing,Communications,Falcon 9,LEO,3889.6,True,3.81
MSN-0002516,Japan-TEC-2006-2516,2006-04-08,2006,2,4,Japan,MHI,Technology Demonstration,Proton-M,LEO,181.3,True,0.29
MSN-0002517,China-TEC-2005-2517,2005-06-26,2005,2,6,China,CASC,Technology Demonstration,Angara,LEO,502.2,True,0.95
MSN-0002518,Russia-NAV-1987-2518,1987-01-19,1987,1,1,Russia,ISS-Reshetnev,Navigation,Long March 3,LEO,3028.0,False,6.12
MSN-0002519,France-MIL-2019-2519,2019-01-08,2019,1,1,France,Arianespace,Military Reconnaissance,H-IIA,LEO,7354.5,True,7.53
MSN-0002520,China-DEE-2003-2520,2003-06-02,2003,2,6,China,CASC,Deep Space,Proton-M,LEO,1274.1,True,0.65
MSN-0002521,India-WEA-1996-2521,1996-03-18,1996,1,3,India,ISRO,Weather,PSLV,GTO,1294.1,True,2.8
MSN-0002522,China-NAV-2002-2522,2002-09-20,2002,3,9,China,CNSA,Navigation,H-IIA,LEO,2623.3,True,4.31
MSN-0002523,France-SCI-2020-2523,2020-07-19,2020,3,7,France,CNES,Science,Falcon Heavy,LEO,1733.9,True,5.04
MSN-0002524,USA-SCI-2017-2524,2017-12-15,2017,4,12,USA,ULA,Science,Delta IV,LEO,2767.4,True,4.28
MSN-0002525,ESA-EAR-1996-2525,1996-09-24,1996,3,9,ESA,Arianespace,Earth Observation,PSLV,LEO,1856.4,True,2.14
MSN-0002526,Germany-TEC-1987-2526,1987-12-07,1987,4,12,Germany,DLR,Technology Demonstration,Long March 3,GEO,516.9,True,1.0
MSN-0002527,Russia-MIL-2024-2527,2024-05-11,2024,2,5,Russia,Roscosmos,Military Reconnaissance,Falcon 9,GEO,4403.5,True,7.54
MSN-0002528,USA-EAR-2014-2528,2014-05-06,2014,2,5,USA,Rocket Lab,Earth Observation,GSLV,LEO,696.2,True,1.28
MSN-0002529,USA-COM-2002-2529,2002-05-02,2002,2,5,USA,ULA,Communications,Antares,LEO,8006.4,True,21.44
MSN-0002530,Other-NAV-1985-2530,1985-07-28,1985,3,7,Other,Unknown Agency,Navigation,Angara,GEO,1850.7,False,4.44
MSN-0002531,USA-SCI-2008-2531,2008-12-14,2008,4,12,USA,SpaceX,Science,GSLV,SSO,1517.6,True,0.83
MSN-0002532,Japan-EAR-1976-2532,1976-03-15,1976,1,3,Japan,JAXA,Earth Observation,GSLV,GEO,1035.3,True,3.02
MSN-0002533,China-EAR-2016-2533,2016-11-17,2016,4,11,China,GALACTIC ENERGY,Earth Observation,Long March 3,LEO,2349.2,True,5.63
MSN-0002534,USA-EAR-1995-2534,1995-03-02,1995,1,3,USA,ULA,Earth Observation,Vulcan Centaur,MEO,575.3,True,1.27
MSN-0002535,USA-SCI-2000-2535,2000-10-13,2000,4,10,USA,SpaceX,Science,Other,LEO,2074.9,False,2.19
MSN-0002536,Russia-NAV-2003-2536,2003-12-02,2003,4,12,Russia,ISS-Reshetnev,Navigation,Ariane 5,SSO,2189.4,True,2.74
MSN-0002537,France-NAV-2021-2537,2021-03-22,2021,1,3,France,Arianespace,Navigation,Long March 7,SSO,538.1,True,1.21
MSN-0002538,China-MIL-2007-2538,2007-10-16,2007,4,10,China,CASIC,Military Reconnaissance,Ariane 6,LEO,7096.7,True,14.43
MSN-0002539,ESA-SCI-2022-2539,2022-09-23,2022,3,9,ESA,Arianespace,Science,Long March 2,LEO,1444.1,True,3.89
MSN-0002540,France-SUP-2017-2540,2017-08-13,2017,3,8,France,CNES,Supply/Resupply,Ariane 5,LEO,9031.0,True,10.5
MSN-0002541,USA-SUP-2004-2541,2004-08-12,2004,3,8,USA,ULA,Supply/Resupply,Atlas V,LEO,6743.4,True,16.09
MSN-0002542,India-SCI-1988-2542,1988-10-19,1988,4,10,India,ISRO,Science,Falcon Heavy,SSO,2003.0,True,3.86
MSN-0002543,USA-EAR-2000-2543,2000-07-12,2000,3,7,USA,Northrop Grumman,Earth Observation,PSLV,LEO,1458.7,True,4.31
MSN-0002544,Japan-SCI-2001-2544,2001-04-11,2001,2,4,Japan,JAXA,Science,Electron,HEO,360.0,True,1.03
MSN-0002545,Russia-EAR-2013-2545,2013-11-25,2013,4,11,Russia,Roscosmos,Earth Observation,Falcon 9,SSO,2372.8,True,1.6
MSN-0002546,ESA-CRE-2009-2546,2009-11-12,2009,4,11,ESA,Arianespace,Crewed Mission,Long March 7,LEO,16284.9,True,42.08
MSN-0002547,Other-EAR-1978-2547,1978-06-17,1978,2,6,Other,Unknown Agency,Earth Observation,Vulcan Centaur,MEO,50.0,True,0.06
MSN-0002548,USA-NAV-2022-2548,2022-09-21,2022,3,9,USA,NASA,Navigation,Shavit,LEO,2592.7,True,3.12
MSN-0002549,Russia-SCI-2000-2549,2000-11-28,2000,4,11,Russia,Roscosmos,Science,Long March 5,GEO,2547.2,True,3.62
MSN-0002550,Russia-SCI-1998-2550,1998-09-21,1998,3,9,Russia,Roscosmos,Science,H3,LEO,2792.1,True,6.22
MSN-0002551,USA-EAR-2014-2551,2014-08-14,2014,3,8,USA,Northrop Grumman,Earth Observation,Angara,SSO,888.8,True,1.63
MSN-0002552,USA-EAR-1991-2552,1991-06-03,1991,2,6,USA,Boeing,Earth Observation,Vulcan Centaur,SSO,2899.2,True,1.68
MSN-0002553,Russia-NAV-1990-2553,1990-09-19,1990,3,9,Russia,ISS-Reshetnev,Navigation,Atlas V,LEO,1900.9,True,2.37
MSN-0002554,USA-EAR-1986-2554,1986-10-09,1986,4,10,USA,Rocket Lab,Earth Observation,Angara,LEO,562.8,False,1.51
MSN-0002555,USA-TEC-2017-2555,2017-08-21,2017,3,8,USA,Rocket Lab,Technology Demonstration,Soyuz,SSO,872.0,True,2.08
MSN-0002556,Russia-COM-2020-2556,2020-08-16,2020,3,8,Russia,Roscosmos,Communications,Angara,LEO,4877.0,True,13.64
MSN-0002557,USA-TEC-1963-2557,1963-06-17,1963,2,6,USA,Northrop Grumman,Technology Demonstration,Long March 3,LEO,1146.3,False,2.91
MSN-0002558,Russia-SUP-2022-2558,2022-09-12,2022,3,9,Russia,ISS-Reshetnev,Supply/Resupply,Shavit,LEO,4898.4,True,6.66
MSN-0002559,China-SCI-2018-2559,2018-09-10,2018,3,9,China,GALACTIC ENERGY,Science,Other,SSO,1896.9,True,2.51
MSN-0002560,Japan-DEE-2024-2560,2024-02-13,2024,1,2,Japan,JAXA,Deep Space,Ariane 5,LEO,2426.0,True,4.48
MSN-0002561,UAE-EAR-1988-2561,1988-09-25,1988,3,9,UAE,UAESA,Earth Observation,H-IIA,LEO,2558.0,False,7.42
MSN-0002562,USA-COM-1999-2562,1999-05-05,1999,2,5,USA,ULA,Communications,Other,GEO,2854.3,True,7.95
MSN-0002563,USA-SCI-1998-2563,1998-08-24,1998,3,8,USA,NASA,Science,Soyuz,Heliocentric,2786.9,True,2.6
MSN-0002564,China-EAR-2021-2564,2021-05-03,2021,2,5,China,CASC,Earth Observation,Atlas V,LEO,243.2,True,0.27
MSN-0002565,Russia-SCI-1997-2565,1997-01-03,1997,1,1,Russia,ISS-Reshetnev,Science,Long March 2,LEO,2404.2,True,3.85
MSN-0002566,USA-TEC-2021-2566,2021-10-24,2021,4,10,USA,Rocket Lab,Technology Demonstration,Long March 7,LEO,1006.9,True,2.44
MSN-0002567,USA-COM-2019-2567,2019-07-08,2019,3,7,USA,SpaceX,Communications,Angara,LEO,5763.1,True,11.49
MSN-0002568,USA-COM-2010-2568,2010-10-09,2010,4,10,USA,Rocket Lab,Communications,Long March 2,LEO,4338.6,True,3.06
MSN-0002569,China-TEC-1978-2569,1978-07-04,1978,3,7,China,CNSA,Technology Demonstration,Other,MEO,791.8,True,0.51
MSN-0002570,India-DEE-2013-2570,2013-09-21,2013,3,9,India,ISRO,Deep Space,Antares,LEO,2836.2,True,4.29
MSN-0002571,USA-CRE-2022-2571,2022-03-22,2022,1,3,USA,Rocket Lab,Crewed Mission,Atlas V,GEO,3534.3,True,8.68
MSN-0002572,Japan-SCI-1998-2572,1998-03-01,1998,1,3,Japan,JAXA,Science,PSLV,LEO,1810.1,True,4.28
MSN-0002573,USA-SCI-1982-2573,1982-11-21,1982,4,11,USA,NASA,Science,Shavit,LEO,2129.8,True,4.81
MSN-0002574,USA-EAR-2023-2574,2023-11-15,2023,4,11,USA,Rocket Lab,Earth Observation,Proton-M,GEO,1810.2,True,1.49
