record_id,mission_id,satellite_id,timestamp,country,mission_type,fuel_consumption_kg,energy_consumption_mwh,storage_usage_gb,bandwidth_usage_gbps,ground_station_hours,maintenance_hours,year
RES-0028523,MSN-0026419,SAT-VIRT-49589,1994-07-20,USA,Earth Observation,138.81,13.32,4790.3,29.23,46.8,17.6,1994
RES-0028524,MSN-0026293,SAT-0024889,1994-12-28,India,Science,182.53,56.45,7818.8,10.93,55.0,23.7,1994
RES-0028525,MSN-0069250,SAT-VIRT-23373,1987-07-10,USA,Deep Space,257.93,54.46,2637.6,5.76,60.0,47.2,1987
RES-0028526,MSN-0071312,SAT-0067294,2024-08-07,USA,Earth Observation,237.82,18.55,11786.1,12.11,209.4,8.2,2024
RES-0028527,MSN-0046540,SAT-0044084,1970-11-19,Germany,Earth Observation,264.62,70.67,7637.6,31.54,68.6,28.2,1970
RES-0028528,MSN-0020784,SAT-VIRT-65261,1987-07-05,USA,Science,273.56,45.7,3453.8,18.34,222.7,45.1,1987
RES-0028529,MSN-0099632,SAT-VIRT-44069,1999-09-07,Russia,Deep Space,708.29,48.95,682.3,14.31,61.1,13.1,1999
RES-0028530,MSN-0091594,SAT-0086357,2001-03-04,Russia,Earth Observation,211.26,55.95,1814.6,4.04,216.6,41.9,2001
RES-0028531,MSN-0087414,SAT-VIRT-94058,2008-06-16,India,Supply/Resupply,1919.69,92.59,1236.3,10.95,25.3,42.6,2008
RES-0028532,MSN-0043432,SAT-0041198,2019-09-12,France,Navigation,431.14,73.48,2051.8,7.33,25.5,16.6,2019
RES-0028533,MSN-0067981,SAT-0064180,2008-09-26,UK,Communications,1077.95,83.68,1678.9,1.48,42.6,4.7,2008
RES-0028534,MSN-0049396,SAT-0046743,2013-05-13,India,Military Reconnaissance,738.87,70.41,2378.5,9.5,15.8,39.0,2013
RES-0028535,MSN-0048420,SAT-0045793,2017-09-05,USA,Earth Observation,126.14,26.76,1858.8,25.01,58.2,44.7,2017
RES-0028536,MSN-0089449,SAT-0084250,2013-12-03,Brazil,Technology Demonstration,184.92,42.33,2707.5,5.97,16.3,18.2,2013
RES-0028537,MSN-0065347,SAT-0061749,2010-09-16,USA,Earth Observation,172.1,20.57,2445.9,28.13,187.8,10.3,2010
RES-0028538,MSN-0043911,SAT-VIRT-98241,1986-08-14,USA,Deep Space,555.37,41.27,2260.0,14.27,46.8,13.0,1986
RES-0028539,MSN-0077794,SAT-0073427,2016-12-24,ESA,Communications,714.28,68.4,2563.4,7.92,11.2,11.0,2016
RES-0028540,MSN-0097674,SAT-0092010,2012-01-06,Brazil,Navigation,425.86,44.37,1456.7,4.4,28.8,46.4,2012
RES-0028541,MSN-0058927,SAT-VIRT-07729,1981-04-22,India,Crewed Mission,2576.97,261.33,2199.5,14.42,55.8,33.5,1981
RES-0028542,MSN-0031347,SAT-VIRT-24481,2019-10-16,UAE,Supply/Resupply,1339.68,122.09,926.9,14.35,65.5,45.1,2019
RES-0028543,MSN-0049858,SAT-VIRT-19803,1990-03-20,India,Deep Space,838.33,24.78,3487.8,1.53,33.6,35.3,1990
RES-0028544,MSN-0022547,SAT-VIRT-10366,1989-11-12,USA,Earth Observation,233.71,24.73,3523.1,4.46,230.5,22.5,1989
RES-0028545,MSN-0059929,SAT-0056692,2015-09-14,India,Technology Demonstration,94.63,35.56,3159.0,9.59,66.2,20.8,2015
RES-0028546,MSN-0033594,SAT-0031803,1965-09-06,USA,Communications,309.73,48.3,575.0,1.78,30.2,17.4,1965
RES-0028547,MSN-0004055,SAT-0003819,2022-08-02,Japan,Science,113.67,21.55,3012.2,41.97,60.0,46.5,2022
RES-0028548,MSN-0078868,SAT-0074441,1998-01-06,USA,Earth Observation,550.29,39.0,11733.9,4.87,164.7,12.4,1998
RES-0028549,MSN-0027688,SAT-0026178,1972-10-01,USA,Earth Observation,375.98,23.32,3419.4,30.99,90.3,7.2,1972
RES-0028550,MSN-0081750,SAT-0077102,2014-12-08,USA,Communications,999.3,91.35,1136.7,14.23,49.2,30.8,2014
RES-0028551,MSN-0008628,SAT-VIRT-80849,2016-03-24,ESA,Navigation,215.12,41.26,3051.0,11.7,38.7,37.5,2016
RES-0028552,MSN-0084012,SAT-0079236,2009-02-11,Russia,Technology Demonstration,194.04,42.42,2656.6,6.35,17.5,11.2,2009
RES-0028553,MSN-0026146,SAT-VIRT-87844,1997-10-23,Canada,Crewed Mission,2284.05,229.28,2475.5,3.54,55.3,39.9,1997
RES-0028554,MSN-0063697,SAT-0060235,2018-04-14,China,Earth Observation,141.1,42.56,10013.2,8.35,205.3,23.9,2018
RES-0028555,MSN-0099774,SAT-0093958,2007-06-04,Japan,Earth Observation,297.25,42.19,3934.9,5.55,47.1,16.2,2007
RES-0028556,MSN-0031538,SAT-0029841,2003-02-20,Russia,Earth Observation,286.11,33.22,10928.1,26.36,97.5,6.9,2003
RES-0028557,MSN-0006414,SAT-0005980,2006-10-24,USA,Earth Observation,30.53,21.41,6381.8,34.09,180.6,30.7,2006
RES-0028558,MSN-0027200,SAT-0025725,2001-05-03,Russia,Weather,143.58,19.73,6721.1,3.0,40.9,14.2,2001
RES-0028559,MSN-0084148,SAT-0079347,2023-01-16,China,Navigation,281.86,37.25,2767.7,10.43,53.4,11.4,2023
RES-0028560,MSN-0024977,SAT-0023634,2001-07-01,ESA,Earth Observation,156.59,21.93,7932.4,31.39,46.4,16.8,2001
RES-0028561,MSN-0015020,SAT-0014260,2001-12-25,Japan,Earth Observation,104.64,34.37,11699.4,41.23,179.9,38.4,2001
RES-0028562,MSN-0091949,SAT-0086693,2015-06-10,ESA,Earth Observation,639.03,76.17,4475.6,29.04,158.2,20.0,2015
RES-0028563,MSN-0070283,SAT-0066335,2007-02-09,ESA,Earth Observation,187.08,39.57,5180.6,31.69,55.4,40.1,2007
RES-0028564,MSN-0086325,SAT-0081359,2019-06-18,USA,Communications,1131.87,103.11,2126.0,3.37,66.0,32.9,2019
RES-0028565,MSN-0049474,SAT-0046807,2023-08-28,China,Earth Observation,330.63,44.32,6782.8,6.82,176.6,27.0,2023
RES-0028566,MSN-0011324,SAT-0010701,2019-05-23,China,Navigation,831.82,71.09,1311.8,7.19,40.5,13.0,2019
RES-0028567,MSN-0009704,SAT-VIRT-44013,2016-08-09,Russia,Supply/Resupply,1944.35,90.63,2263.6,13.18,34.9,19.7,2016
RES-0028568,MSN-0081849,SAT-0077203,2020-06-16,USA,Earth Observation,155.11,12.04,5542.6,50.45,157.6,44.1,2020
RES-0028569,MSN-0016489,SAT-0015760,2013-11-01,China,Earth Observation,237.01,25.87,10497.2,50.53,163.8,5.9,2013
RES-0028570,MSN-0075909,SAT-0071669,1971-08-08,USA,Earth Observation,49.82,23.6,9695.5,29.93,43.2,10.4,1971
RES-0028571,MSN-0073437,SAT-0069371,2020-08-28,USA,Science,294.02,26.01,10206.9,21.97,202.2,26.3,2020
RES-0028572,MSN-0001943,SAT-0001842,2000-08-15,USA,Communications,1577.88,87.79,1046.8,7.03,64.7,33.1,2000
RES-0028573,MSN-0083661,SAT-0078915,2017-05-10,China,Technology Demonstration,106.99,20.72,2667.7,10.97,39.9,34.8,2017
RES-0028574,MSN-0093349,SAT-0087952,1989-05-26,Germany,Earth Observation,286.34,25.44,6114.5,44.4,45.3,41.8,1989
RES-0028575,MSN-0051441,SAT-0048670,1971-08-20,China,Space Station,2039.78,325.79,2210.9,6.23,65.7,13.8,1971
RES-0028576,MSN-0066083,SAT-0062406,2007-04-22,South Korea,Science,399.61,44.03,8635.9,47.93,35.5,5.3,2007
RES-0028577,MSN-0000055,SAT-0000048,2004-07-27,Japan,Science,398.07,50.07,6861.7,19.63,57.8,24.1,2004
RES-0028578,MSN-0080710,SAT-0076143,2015-04-24,Russia,Technology Demonstration,184.76,41.71,3129.3,9.33,27.2,29.6,2015
RES-0028579,MSN-0050885,SAT-0048144,1984-05-22,China,Space Station,3218.86,274.59,2169.9,10.54,22.1,43.8,1984
RES-0028580,MSN-0031473,SAT-0029789,1973-01-09,USA,Communications,630.11,54.57,1344.8,4.8,23.4,39.4,1973
RES-0028581,MSN-0073590,SAT-0069539,1982-10-08,USA,Earth Observation,241.05,72.7,6434.3,49.26,33.0,43.4,1982
RES-0028582,MSN-0033859,SAT-0032042,2021-05-27,Russia,Science,218.9,31.03,6529.3,36.12,195.6,10.1,2021
RES-0028583,MSN-0095948,SAT-0090357,2001-09-27,USA,Science,651.04,67.3,2486.9,23.53,159.7,7.6,2001
RES-0028584,MSN-0086255,SAT-VIRT-11878,1986-04-16,Japan,Navigation,518.43,52.25,1904.6,3.78,35.7,9.9,1986
RES-0028585,MSN-0044376,SAT-0042067,1991-09-26,China,Earth Observation,384.43,58.47,9516.4,49.64,140.5,9.5,1991
RES-0028586,MSN-0046726,SAT-0044243,2008-02-21,India,Communications,1328.22,130.69,1532.9,3.02,35.3,7.1,2008
RES-0028587,MSN-0008714,SAT-0008205,2022-05-11,Japan,Science,402.74,48.18,10118.1,38.86,182.0,25.5,2022
RES-0028588,MSN-0001060,SAT-0000983,2021-01-14,USA,Technology Demonstration,98.82,16.93,2903.4,1.26,23.3,9.0,2021
RES-0028589,MSN-0040861,SAT-0038722,2001-07-10,ESA,Earth Observation,379.57,66.0,2863.3,20.31,42.4,11.1,2001
RES-0028590,MSN-0054338,SAT-VIRT-28514,1973-10-11,China,Crewed Mission,2702.24,363.73,1689.0,3.98,41.9,35.4,1973
RES-0028591,MSN-0069398,SAT-0065508,1989-06-21,USA,Earth Observation,484.24,22.35,5027.0,23.54,70.5,27.4,1989
RES-0028592,MSN-0070854,SAT-0066860,2017-10-11,Canada,Space Station,6545.22,271.11,551.0,14.73,22.4,8.1,2017
RES-0028593,MSN-0052565,SAT-VIRT-45789,1997-01-28,Russia,Communications,482.14,77.03,3422.2,1.42,25.7,29.8,1997
RES-0028594,MSN-0023792,SAT-0022525,2023-12-26,Canada,Communications,617.71,86.9,2766.6,8.71,13.4,22.2,2023
RES-0028595,MSN-0015205,SAT-0014444,1974-03-11,USA,Earth Observation,543.1,51.41,7085.0,44.08,34.3,29.9,1974
RES-0028596,MSN-0089269,SAT-0084054,2019-11-17,USA,Earth Observation,236.91,45.81,10743.9,3.43,232.6,11.8,2019
RES-0028597,MSN-0087484,SAT-0082447,2016-04-14,USA,Communications,617.83,78.27,1439.9,3.65,49.5,36.4,2016
RES-0028598,MSN-0059375,SAT-0056160,1994-04-14,Russia,Military Reconnaissance,1447.0,93.22,1023.3,3.5,47.0,45.9,1994
RES-0028599,MSN-0048540,SAT-0045917,2021-12-01,Japan,Earth Observation,189.19,35.64,8625.9,46.97,186.2,36.3,2021
RES-0028600,MSN-0060238,SAT-0056965,2009-10-04,Japan,Communications,1203.47,138.17,2974.2,13.47,23.0,36.6,2009
RES-0028601,MSN-0055075,SAT-0052156,1988-09-03,France,Technology Demonstration,183.91,24.74,840.5,9.49,37.3,5.6,1988
RES-0028602,MSN-0034081,SAT-0032260,2024-12-13,China,Earth Observation,213.99,34.58,9746.9,29.35,43.4,38.8,2024
RES-0028603,MSN-0025934,SAT-VIRT-71617,2017-06-06,Japan,Deep Space,414.22,66.54,1250.1,13.94,18.6,15.9,2017
RES-0028604,MSN-0026530,SAT-0025112,2015-07-26,ESA,Earth Observation,332.34,50.62,7525.8,30.36,86.5,23.1,2015
RES-0028605,MSN-0013930,SAT-VIRT-37058,2019-11-13,USA,Earth Observation,235.66,35.95,9469.9,15.99,209.0,23.0,2019
RES-0028606,MSN-0034379,SAT-0032537,2020-12-12,Japan,Navigation,744.8,61.95,1717.4,5.49,65.2,23.6,2020
RES-0028607,MSN-0044260,SAT-0041946,1987-07-18,USA,Earth Observation,118.07,23.66,2220.5,23.9,45.3,13.5,1987
RES-0028608,MSN-0097019,SAT-0091390,2008-06-21,China,Navigation,433.36,61.96,2049.7,9.44,54.7,18.4,2008
RES-0028609,MSN-0015499,SAT-VIRT-03970,1971-05-27,Russia,Navigation,351.62,33.68,1767.4,5.89,27.8,15.7,1971
RES-0028610,MSN-0005094,SAT-0004783,2006-04-09,USA,Navigation,254.81,36.32,2001.7,11.84,28.6,7.6,2006
RES-0028611,MSN-0036496,SAT-0034603,1967-04-20,USA,Communications,1116.92,120.43,3060.0,5.76,34.6,40.1,1967
RES-0028612,MSN-0091010,SAT-0085802,1984-10-11,USA,Earth Observation,475.43,67.79,11276.8,15.94,63.0,34.9,1984
RES-0028613,MSN-0097489,SAT-VIRT-95389,1986-02-05,USA,Communications,468.36,96.87,1773.1,9.78,22.7,44.0,1986
RES-0028614,MSN-0079392,SAT-0074916,2021-07-21,UAE,Weather,368.89,60.79,5419.9,21.94,98.8,47.3,2021
RES-0028615,MSN-0028930,SAT-0027377,1991-07-26,UAE,Earth Observation,302.04,40.45,2161.5,45.74,227.8,35.4,1991
RES-0028616,MSN-0045794,SAT-0043381,1988-04-15,USA,Science,244.22,70.21,9545.4,39.94,162.0,27.3,1988
RES-0028617,MSN-0047386,SAT-VIRT-14810,2009-04-13,UK,Supply/Resupply,886.12,170.76,3189.3,2.66,45.6,38.8,2009
RES-0028618,MSN-0094321,SAT-0088837,2011-01-12,Russia,Science,368.17,33.1,4165.8,27.44,226.6,25.0,2011
RES-0028619,MSN-0057726,SAT-VIRT-62343,2016-10-10,China,Supply/Resupply,1335.78,64.57,3389.9,7.07,21.0,18.2,2016
RES-0028620,MSN-0017485,SAT-0016623,1972-10-18,USA,Technology Demonstration,126.54,19.8,1747.1,3.6,32.3,35.9,1972
RES-0028621,MSN-0042979,SAT-0040790,1991-04-27,Russia,Technology Demonstration,74.18,27.33,2925.5,14.78,58.3,8.6,1991
RES-0028622,MSN-0033456,SAT-0031670,2023-09-06,China,Communications,548.28,92.54,1663.9,3.01,63.0,10.2,2023
RES-0028623,MSN-0036862,SAT-0034932,2007-12-26,Russia,Communications,659.59,67.52,1750.7,6.91,23.7,33.2,2007
RES-0028624,MSN-0084364,SAT-0079542,2019-01-20,USA,Navigation,206.22,40.54,3371.2,6.91,39.7,33.9,2019
RES-0028625,MSN-0052005,SAT-VIRT-74436,1996-09-19,Russia,Communications,876.05,72.33,658.2,1.39,9.4,10.3,1996
RES-0028626,MSN-0016230,SAT-VIRT-56735,1987-09-12,Japan,Science,260.3,64.42,11813.8,22.99,88.8,7.1,1987
RES-0028627,MSN-0055882,SAT-0052874,2021-01-14,China,Navigation,520.58,28.65,1501.7,14.27,44.4,20.5,2021
RES-0028628,MSN-0046992,SAT-VIRT-77703,2018-01-16,Russia,Deep Space,655.1,69.39,2014.4,7.57,39.0,18.8,2018
RES-0028629,MSN-0062189,SAT-0058773,2007-11-13,USA,Communications,1179.44,45.79,2942.5,10.27,18.3,46.0,2007
RES-0028630,MSN-0080651,SAT-VIRT-29968,1968-09-20,USA,Deep Space,118.13,36.56,1995.7,12.7,38.7,20.6,1968
RES-0028631,MSN-0059047,SAT-0055842,2023-08-08,Canada,Communications,1346.81,146.14,1519.6,1.88,55.0,12.0,2023
RES-0028632,MSN-0076844,SAT-0072553,1984-04-06,Germany,Technology Demonstration,129.67,31.0,526.6,7.11,19.2,5.7,1984
RES-0028633,MSN-0038101,SAT-0036107,2019-05-02,Russia,Technology Demonstration,108.27,31.55,1987.6,11.53,64.1,28.0,2019
RES-0028634,MSN-0097984,SAT-0092290,2004-08-01,ESA,Technology Demonstration,90.94,27.25,1114.8,1.67,31.4,25.0,2004
RES-0028635,MSN-0009670,SAT-0009107,1996-02-06,Japan,Earth Observation,202.01,23.2,4308.0,25.5,37.1,27.9,1996
RES-0028636,MSN-0068624,SAT-0064806,2014-04-06,USA,Weather,128.91,12.21,2137.8,28.29,27.6,33.7,2014
RES-0028637,MSN-0007300,SAT-0006804,1999-09-20,Other,Navigation,237.52,43.03,3219.7,13.66,63.9,14.0,1999
RES-0028638,MSN-0093848,SAT-0088397,2022-03-12,USA,Weather,163.49,43.99,6578.9,17.58,85.5,22.8,2022
RES-0028639,MSN-0072174,SAT-0068155,2014-04-25,ESA,Earth Observation,265.71,29.97,12196.7,28.82,40.1,40.9,2014
RES-0028640,MSN-0046827,SAT-VIRT-03708,1967-10-02,Japan,Earth Observation,244.58,59.76,10988.0,40.55,101.3,37.0,1967
RES-0028641,MSN-0051612,SAT-0048874,1982-05-11,Russia,Communications,556.49,62.77,811.3,11.0,57.1,20.9,1982
RES-0028642,MSN-0052965,SAT-0050195,2010-04-13,China,Weather,223.51,15.75,1540.0,14.95,125.3,20.8,2010
RES-0028643,MSN-0049410,SAT-VIRT-61906,1994-02-15,China,Crewed Mission,5040.09,207.95,1668.5,3.37,31.2,26.1,1994
RES-0028644,MSN-0016186,SAT-0015452,2011-01-08,Canada,Communications,819.37,117.9,834.0,14.61,48.2,38.2,2011
RES-0028645,MSN-0036413,SAT-0034520,2007-02-08,Russia,Technology Demonstration,161.69,17.08,1053.9,12.8,40.8,15.4,2007
RES-0028646,MSN-0026821,SAT-VIRT-88678,1982-08-07,Russia,Crewed Mission,1045.75,78.08,3442.3,7.93,46.3,35.3,1982
RES-0028647,MSN-0057033,SAT-0053981,2014-12-06,USA,Communications,239.52,26.16,1766.2,1.99,52.4,19.3,2014
RES-0028648,MSN-0023516,SAT-0022282,2019-07-21,China,Military Reconnaissance,1505.83,108.11,3448.7,1.18,13.0,33.4,2019
RES-0028649,MSN-0048563,SAT-0045936,2012-09-27,India,Navigation,428.57,35.34,2390.7,5.89,56.8,27.4,2012
RES-0028650,MSN-0063508,SAT-0060049,1986-09-20,USA,Communications,360.48,84.33,3273.0,4.24,48.5,5.5,1986
RES-0028651,MSN-0020314,SAT-0019274,2013-03-10,China,Earth Observation,436.68,27.31,8003.9,9.2,206.0,24.7,2013
RES-0028652,MSN-0061346,SAT-0057997,1966-01-01,USA,Earth Observation,504.86,56.81,5796.3,10.24,133.0,46.3,1966
RES-0028653,MSN-0058265,SAT-0055119,2022-02-09,China,Weather,161.68,29.95,2570.0,28.64,131.7,35.0,2022
RES-0028654,MSN-0045330,SAT-VIRT-98571,2014-04-24,ESA,Deep Space,539.47,41.1,2738.5,9.75,65.3,39.8,2014
RES-0028655,MSN-0084127,SAT-VIRT-16930,1984-09-21,Russia,Navigation,797.63,40.34,2763.9,8.62,34.1,40.4,1984
RES-0028656,MSN-0086174,SAT-0081232,2002-12-08,USA,Communications,1438.28,152.14,1823.1,11.34,14.0,23.0,2002
RES-0028657,MSN-0012987,SAT-0012402,2012-02-14,Israel,Technology Demonstration,103.24,24.14,1172.1,6.31,38.0,23.2,2012
RES-0028658,MSN-0088887,SAT-0083711,2022-05-18,China,Weather,171.58,14.01,6489.2,6.01,36.2,8.0,2022
RES-0028659,MSN-0081926,SAT-0077286,2020-07-07,Russia,Navigation,213.02,24.57,1961.7,6.24,21.1,39.6,2020
RES-0028660,MSN-0050043,SAT-0047358,2018-04-06,Israel,Communications,1393.74,130.09,1783.8,11.23,66.1,34.3,2018
RES-0028661,MSN-0098239,SAT-0092527,2016-08-16,USA,Navigation,558.62,55.07,3326.1,10.48,34.1,42.3,2016
RES-0028662,MSN-0093791,SAT-0088345,2020-03-06,USA,Earth Observation,141.84,35.81,5220.6,6.82,99.6,33.2,2020
RES-0028663,MSN-0064169,SAT-VIRT-70813,2003-01-13,USA,Crewed Mission,4419.22,128.52,3140.9,4.84,58.0,6.9,2003
RES-0028664,MSN-0017201,SAT-VIRT-17469,1968-11-22,China,Science,521.23,34.66,5289.3,34.8,156.5,17.0,1968
RES-0028665,MSN-0082087,SAT-VIRT-76170,1976-04-20,USA,Supply/Resupply,1326.39,147.04,1934.6,14.17,28.2,11.4,1976
RES-0028666,MSN-0050539,SAT-VIRT-63168,1992-07-14,India,Weather,90.55,24.88,2856.4,23.14,102.7,20.7,1992
RES-0028667,MSN-0046862,SAT-0044350,1992-05-27,Canada,Science,457.69,50.04,5128.5,24.25,71.3,36.1,1992
RES-0028668,MSN-0048042,SAT-0045431,1984-04-22,ESA,Earth Observation,537.61,48.04,6582.1,26.95,212.4,31.4,1984
RES-0028669,MSN-0030449,SAT-0028822,2023-01-21,USA,Earth Observation,197.11,41.55,8010.6,37.6,119.7,6.2,2023
RES-0028670,MSN-0075499,SAT-0071296,1992-08-20,Russia,Communications,758.83,98.12,1978.3,4.18,28.4,42.6,1992
RES-0028671,MSN-0063669,SAT-0060208,2003-11-19,China,Military Reconnaissance,153.12,37.77,1250.7,11.6,56.7,9.8,2003
RES-0028672,MSN-0049322,SAT-0046668,2003-06-18,Russia,Communications,579.35,94.63,1161.6,11.21,33.1,20.6,2003
RES-0028673,MSN-0005804,SAT-0005432,1960-09-17,USA,Communications,1503.81,71.77,3431.9,5.69,40.4,38.3,1960
RES-0028674,MSN-0063054,SAT-VIRT-95831,1972-02-21,South Korea,Military Reconnaissance,434.58,43.46,836.0,5.37,25.8,4.9,1972
RES-0028675,MSN-0065362,SAT-0061761,1973-08-12,ESA,Science,439.21,42.28,7427.2,15.51,141.8,19.3,1973
RES-0028676,MSN-0028998,SAT-0027436,1995-12-04,USA,Earth Observation,317.03,39.01,6914.1,21.52,126.4,5.2,1995
RES-0028677,MSN-0043824,SAT-0041573,2006-03-13,China,Earth Observation,469.26,33.03,7366.5,24.36,103.6,11.0,2006
RES-0028678,MSN-0035964,SAT-VIRT-08742,2007-07-10,India,Supply/Resupply,543.66,70.15,1064.9,1.49,53.7,16.0,2007
RES-0028679,MSN-0008474,SAT-0007944,2014-02-21,China,Communications,1577.52,78.24,1192.5,14.74,51.5,13.5,2014
RES-0028680,MSN-0006039,SAT-0005665,1993-07-23,Brazil,Navigation,329.96,41.69,3018.8,13.88,36.1,15.6,1993
RES-0028681,MSN-0047899,SAT-0045307,2004-09-07,South Korea,Earth Observation,529.68,71.08,9628.0,11.36,132.8,26.2,2004
RES-0028682,MSN-0078454,SAT-0074050,1998-02-23,USA,Weather,149.5,27.72,6371.0,25.36,23.5,18.8,1998
RES-0028683,MSN-0098883,SAT-0093110,2008-09-17,China,Science,520.99,80.38,6278.5,42.82,66.4,24.2,2008
RES-0028684,MSN-0029581,SAT-0028016,2004-09-03,USA,Navigation,357.11,51.15,2711.2,4.66,52.3,18.2,2004
RES-0028685,MSN-0068798,SAT-0064972,2002-02-01,USA,Space Station,4076.15,164.45,1971.4,14.55,63.2,33.1,2002
RES-0028686,MSN-0074176,SAT-0070066,1996-10-28,China,Earth Observation,232.35,58.59,5348.6,16.21,157.0,6.6,1996
RES-0028687,MSN-0026741,SAT-0025301,2023-06-21,Germany,Science,404.85,22.29,4703.7,49.02,209.8,40.2,2023
RES-0028688,MSN-0035460,SAT-0033558,2022-11-06,ESA,Communications,1124.3,74.73,1807.7,7.14,51.0,22.3,2022
RES-0028689,MSN-0095137,SAT-0089604,1993-05-21,Russia,Weather,90.61,27.47,3611.0,14.62,27.0,10.4,1993
RES-0028690,MSN-0080435,SAT-0075872,2003-08-21,Russia,Navigation,361.82,71.8,1239.0,12.3,10.1,46.2,2003
RES-0028691,MSN-0013461,SAT-0012833,1985-09-01,USA,Science,22.87,21.65,10467.9,36.36,129.4,40.0,1985
RES-0028692,MSN-0024841,SAT-0023523,2012-01-20,USA,Communications,90.06,17.86,1124.3,7.84,34.3,42.7,2012
RES-0028693,MSN-0042316,SAT-0040180,1994-09-04,ESA,Earth Observation,181.28,32.14,5065.6,13.92,168.1,11.4,1994
RES-0028694,MSN-0017520,SAT-VIRT-94668,2016-04-04,USA,Deep Space,576.43,78.93,2615.9,12.57,63.9,20.4,2016
RES-0028695,MSN-0083329,SAT-0078588,1975-12-08,ESA,Science,329.53,43.7,1974.2,48.5,228.2,21.9,1975
RES-0028696,MSN-0042968,SAT-0040781,1993-01-16,South Korea,Communications,422.86,95.41,2555.7,8.73,28.8,40.7,1993
RES-0028697,MSN-0003004,SAT-0002799,2013-12-01,India,Weather,188.63,27.71,5816.4,21.49,38.9,11.2,2013
RES-0028698,MSN-0052699,SAT-VIRT-10132,1988-09-24,Russia,Earth Observation,642.74,64.65,7747.4,50.42,225.4,29.9,1988
RES-0028699,MSN-0015494,SAT-0014758,2021-04-06,USA,Military Reconnaissance,2162.74,169.87,3413.5,3.22,57.9,45.5,2021
RES-0028700,MSN-0097261,SAT-0091617,2019-12-27,Brazil,Navigation,761.91,26.91,695.4,2.55,38.1,28.9,2019
RES-0028701,MSN-0096780,SAT-VIRT-70590,2010-09-14,ESA,Crewed Mission,1847.18,226.75,1164.8,2.27,42.2,44.7,2010
RES-0028702,MSN-0022132,SAT-0021020,1961-09-04,Germany,Communications,711.06,118.94,3359.9,14.28,56.3,39.9,1961
RES-0028703,MSN-0064330,SAT-0060809,2010-03-19,India,Military Reconnaissance,946.23,62.91,679.8,11.34,62.2,46.8,2010
RES-0028704,MSN-0023853,SAT-0022588,2007-05-10,France,Communications,535.36,112.92,2960.1,11.25,66.2,41.3,2007
RES-0028705,MSN-0051917,SAT-0049204,1996-06-11,China,Communications,701.63,106.32,1759.4,8.12,66.2,11.3,1996
RES-0028706,MSN-0036742,SAT-0034818,2005-11-20,Germany,Navigation,220.48,51.09,3035.9,8.57,58.6,22.5,2005
RES-0028707,MSN-0030117,SAT-VIRT-58654,2000-11-21,China,Deep Space,34.68,16.71,1906.4,13.13,64.2,37.4,2000
RES-0028708,MSN-0019667,SAT-0018649,1993-08-08,Russia,Technology Demonstration,115.95,14.77,1289.0,14.1,43.1,33.0,1993
RES-0028709,MSN-0044457,SAT-0042141,2021-04-19,Canada,Earth Observation,415.58,22.04,8307.5,6.86,138.0,8.7,2021
RES-0028710,MSN-0098449,SAT-0092723,2020-06-01,Canada,Communications,1214.92,84.87,2569.5,8.75,28.4,17.1,2020
RES-0028711,MSN-0090569,SAT-0085364,2006-08-27,USA,Space Station,4109.21,126.98,3397.0,11.12,12.3,19.8,2006
RES-0028712,MSN-0052824,SAT-0050082,2006-09-25,ESA,Communications,752.04,49.5,554.1,8.1,11.0,6.3,2006
RES-0028713,MSN-0035228,SAT-0033342,2006-03-16,USA,Military Reconnaissance,702.49,50.08,667.3,14.6,26.5,17.7,2006
RES-0028714,MSN-0069165,SAT-0065301,2022-10-27,Japan,Navigation,421.24,84.83,3033.9,7.84,25.9,35.9,2022
RES-0028715,MSN-0080613,SAT-0076058,2006-02-21,China,Earth Observation,377.18,45.39,7642.0,51.53,130.1,36.2,2006
RES-0028716,MSN-0004093,SAT-0003852,1970-01-05,Russia,Science,182.52,45.38,11735.5,29.31,188.4,37.1,1970
RES-0028717,MSN-0090080,SAT-0084869,1983-07-18,China,Communications,1351.43,139.33,2193.7,7.55,36.8,45.5,1983
RES-0028718,MSN-0058493,SAT-0055323,2012-06-26,Russia,Earth Observation,500.36,72.35,3657.0,46.73,205.2,18.5,2012
RES-0028719,MSN-0044749,SAT-0042424,2006-09-01,Japan,Communications,277.35,52.5,2229.3,8.46,64.5,21.1,2006
RES-0028720,MSN-0041460,SAT-0039309,1976-09-01,India,Earth Observation,108.62,31.71,9250.0,29.6,112.6,6.1,1976
RES-0028721,MSN-0047217,SAT-0044670,2019-03-02,USA,Space Station,1470.19,262.1,2097.5,1.84,53.6,10.6,2019
RES-0028722,MSN-0053658,SAT-0050829,2023-08-23,China,Earth Observation,267.36,26.38,9665.1,42.34,48.6,37.4,2023
RES-0028723,MSN-0008851,SAT-0008324,1981-07-03,China,Communications,654.08,82.64,2100.9,7.66,32.8,43.0,1981
RES-0028724,MSN-0063454,SAT-VIRT-01932,1988-08-07,China,Earth Observation,534.99,28.62,7658.2,22.52,208.0,39.7,1988
RES-0028725,MSN-0025705,SAT-0024325,2021-07-03,Russia,Weather,257.03,37.36,1591.9,21.8,46.1,27.2,2021
RES-0028726,MSN-0049960,SAT-0047277,1990-03-09,USA,Earth Observation,153.8,19.14,7370.5,27.62,209.3,12.1,1990
